elogio_ou_queixa.2,grupo.2,motivo.2,p3,comentario_p3
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Nem todos foram acolhedores, tive que pedir minha medicação pois foi esquecida mais de uma vez , sem falar do leite para meu filho ."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,4.0,Medicação demorada você pede orientação eles deixam você falando sozinho entre outras coisas mais
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,São simpáticos mas após pedir medicação pra enjoo diversas vezes não levaram e administraram minhas insulinas fora de horário a partir das 11:30 fazendo ter picos de hiperglicemia ao questionar me informaram que foi ordens médicas
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Demora nas medicações, sala de medicação sempre cheia desde um simples resfriado a suspeita de covid,pessoas com machucados abertos sangrando, pessoas internadas na sala de medicação uma bagunça nessa área"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Ficamos muito tempo esperando no RPA, nenhuma enfermeira me ajudou amamentar, já deram fórmula pra minha filha, falaram que meu bico era plano ou invertido e só! Enfermeira grossa foi dar banho na bebê com outro colega, mandou eu ir tomar banho ao mesmo tempo, sem ao menos eu ver dando o primeiro banho na minha filha!! 
Ficam pedindo pra por a digital a todo momento sem prestar o serviço que estão colhendo a digital "
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"desorganizado, pouco funcionario para atender tanta gente. ate o espaço fisico nao comportava. era coleta com observação tudo junto.  o serviço foi ruim porque elas nao davam conta."
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Atendimento ruim e a forma de fazer 
Fiquei sem medicar"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Não tínhamos informações nenhuma durante as visitas, relatei ter dor e o remédio demorou mais de uma hora para ser entregue, além de que sai da cirurgia e quem chamou meu acompanhante foi o acompanhante do paciente que estava ao lado no meu quarto, fiquei esquecida pela equipe por horas"
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"1 - Na Emergência- técnico de enfermagem foi extremamente solícito e simpático, porém colocou para correr em mim o soro com identificação de outra paciente;

2 - Na RPA fui alocada ao lado de duas puérperas com seus bebes após eu ter sofrido um aborto;

3 - após acordar na anestesia informei que estava com muita conta de urinar(por volta de 01:00h), porém por conta do efeito da anestesia não consegui. 
Fui transferida para enfermaria por volta de 02:00h e sinalizei a situação para a técnica de enfermagem que me recebeu, mas apenas por volta de 06:30h uma enfermeira foi ao meu leito e quando informei a minha necessidade ela trouxe uma aparadeira e disse que se eu não conseguisse passaria uma sonda. Somente consegui urinar perto desse horário;

4 - Não tenho do que reclamar da técnica de enfermagem que me atendeu durante o dia. Ela foi maravilhosa e muito acolhedora em todos os momentos em que adentrou o leito. E foram muitas vezes, pois minha coleta de sinais vitais ocorriam de 01h em 01h."
QUEIXA,ENFERMAGEM,,2.0,"Tinha sempre que ficar pedindo os remédios e eles demoravam uma vida inteira pra vir, houve uma enfermeira que colocou meu acesso fora da veia e lá ficou."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Profissionais trabalham sem empatia ao paciente
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,5.0,Nao me instruiram direito sobre procedimentos
QUEIXA,ENFERMAGEM,CONDUTA,3.0,Quando estive na UTI tomava diurético e pedia para me levar no banheiro e eles não atendia. A fralda ficava ensopado. Ficava até cico horas sem trocar e sem ir ao banheiro. Fui maltratada por um enfermeiro que arrancou minha coberta com violência e me puxou da cama.
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,As vezes demorava pra resolver o atendimento
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Creio que falte mais atenção do corpo de enfermagem do hospital.
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"A enfermagem parece ser os únicos profissionais que trabalham com dedicação, principalmente os TÉCNICOS e alguns enfermeiros, porém, fui invisível para o enfermeiro Vitor que em uma crise pedi socorro e ele simplesmente fingiu
enfermeiro arrogante, uma experiência terrível. 
Que me deixou inúmeros traumas"
ELOGIO,ENFERMAGEM,QUALIDADE,3.0,"Meu problema não foi com os técnicos, todos foram maravilhosos. Mas em relação as visitas deixa um pouco a desejar"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Após sair da sala de cirurgia as enfermeiras eram mega mal educadas. Tinha uma que até falou, ? To doída para sair desse inferno?, elas estão super insatisfeitas de estarem ali. Para um momento frágil desse, precisamos de profissionais acolhedores, acabamos de passar por um momento frágil. Inclusive já aderi outro plano e estou saindo da hapvida pela chateação que passei."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Enfermeiras deixando grávida sofrer sozinha, em sala suja, sem acolhimento e até com piadas, custaram deixar alguém visitar mesmo no horário, custavam deixar meu acompanhante estar comigo, pessimos"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Algumas das visitas foram invasivas demais, e moças de mau humor"
ELOGIO,ENFERMAGEM,QUALIDADE,5.0,"Fui ter o meu bebê no mês de julho, fui super bem atendida por enfermeiras, moças da limpeza, moça que me ajudou a tomar banho, me deram todos os documentos e com isso tive alta,  porém o documento para o registro não estava assinado e nem carimbado pelo médico(erros acontecem, até aí tudo bem) então retornei ao hospital para pegar a assinatura do médico para poder registrar o meu filho e não consegui pois o mesmo não estava no hospital, então a infermeira me pediu pra ligar pra saber o Platão dele para poder ir, liguei várias vezes para ter a informação porém a atendente foi super grosseira sendo que a enfermeira me pediu para retornar a ligar para não dar viagem perdida novamente... De todas as vezes que liguei ela simplesmente foi rude, grosseira"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Apenas cumprem protocolo e não notam o mal estar dos pacientes, toda hora eu tinha que ficar atrás para informar como minha mae estava!"
QUEIXA,ENFERMAGEM,,3.0,"Tirando duas equipes maravilhosas que vocês tem de chefe de enfermagem a da enfermeira Silvia e Luiz os demais impacientes e as vezes passando por dificuldades fortes não davam prioridade , as vezes tinha pessoas trocando o paciente e no meu caso passando mal vomitando sangue  não deram prioriodade 
No geral os enfermeiros muito acolhedores , mas sei que vocês são muito grandes e difícil acompanhar , mas a de noite e Power se fosse vocês acompanharia um pouco mais de perto a enfermeira chefe e os enfermeiros todos contaminados com um mal atendimento no geral"
QUEIXA,ENFERMAGEM,CONDUTA,4.0,Uma das enfermeiras pegou minha filha de mim sem analisar  que ela ainda estava conectada a mim pelo cordão umbilical   puxou ela com tudo eu senti dor e a bebe chorou também por que ainda não avia  feito o corte do cordão umbilical
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demora no atendimento
QUEIXA,ENFERMAGEM,ACOLHIMENTO,1.0,Não fui muito acolhida bem por uns enfermeiras
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,Deixou a desejar
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Pelo que vejo a avaliação da paciente Isabel Eduvirges Mateus no Hospital SBC, ela é paciente do Case SBC, sendo q foi comunicado que a mangueirinha da GTT tinha praticamente saído, qd pediram p não deixar sair de vez e acionaram a ambulância, ao chegar ao hospital, foi informado o q aconteceu, mas foi ficando ali na emergência, depois de horas lá, enfermagem não foi conversar c acompanhante q inclusive teve q esperar do lado de fora, não verificaram o curativo, só falavam q tinha q aguardar, até q uma  médica, diz q avaliou e chamou a acompanhante e a convenceu de que não havia nada errado com a GTT, a cuidadora disse a ela q a mangueirinha não ficava daquele jeito, nem enfermagem nem médica deram atenção e disseram q estava tudo certo e deram alta, sem sequer verificar o micropore q só foi colocado p não deixar sair de vez, pq se caso ela não sabe se ficar horas sem não tem mais como fazer a troca ou refazer por endoscopia, essa médica totalmente  inconsequente, a mandou de volta pra casa sem fazer nada, ela é uma paciente acamada, q mal se meche, sendo difícil o transporte até msm na ambulância, pois ao chegar em casa e com essa troca de cama, maca, no hospital e depois de maca cama ao deixarem ela em casa, eis q acontece o já esperado, qd a cuidadora vai arrumar ela viu q a mangueira da GTT estava totalmente solta pra fora, e o q acontece é q foi preciso entrar em contato c o Case novamente, relatar o absurdo que aconteceu e eles acionaram novamente outra ambulância, e daí pra frente só se seguiram um absurdo atrás do outro, mas se queiram entender melhor, só entrar em contato, pois de um atendimento que poderia ser de talvez em até 24h, para resolver sobre a GTT,  ela acabou ficando 3 dias na emergência, de forma totalmente mal atendida e os acompanhantes sem nenhuma assistência pq inclusive a internação não acontecia nunca!"
QUEIXA,ENFERMAGEM,,1.0,"Mala tratos, falta de empatia, falta de respeito, grossas, estúpidas."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Péssimo atendimento das enfermeiras e da recepção de internação, convênio liberou a internação às 15:00 minha subiu para o quarto às 21:00"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Fez um curativo bem mal feito que ficava saindo, tivemos que chamar outra enfermeira e no outro dia ir na CTCLIN para refazer um melhor"
QUEIXA,ENFERMAGEM,CONDUTA,1.0,"Paciente ressaltou que a profissional que colocou o acesso, não fechou a tampa e ficou pingando sangue na roupa. Ela destaca que  a enfermeira foi agressiva."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demora quando chamávamos no quarto
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demora
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,2.0,Falta de informação sobre procedimento
QUEIXA,ENFERMAGEM,,3.0,Tinha uma enfermeira muito grosseira
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,3.0,Uma técnica sabendo que tinha que limpar o acesso antes de colocar o soro com a medicação não fez isso e por conta disso perdeu o acesso fazendo que a criança precisasse ser furada outra vez.
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"Sofri violência obstétrica no meu parto por uma técnica de enfermagem, no dia 25/07/2025"
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Falto um pouco mais de atenção com a minha bebê,ela não estava conseguiu pegar o peito tivemos dificuldade,e por este motivo teve que ser dado fórmula pra ela,mais algumas vezes que solicitei a fórmula não vinha demora muito pra chegar e quando eu fui comprar se a fórmula vinha elas diziam que iria solicitar"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,Sem atenção ao trabalho
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Abandonam os pacientes, vão dormir, atrasado as medicações e ainda são abusadas"
QUEIXA,ENFERMAGEM,FALTA DE INFORMAÇÃO,3.0,Não repassar informações completas sobre o caso.
QUEIXA,ENFERMAGEM,CONDUTA,1.0,"Paciente relatou que não houve profissionalismo por parte de uma enfermeira, pois segundo o paciente, ela tentou galantear o paciente e o mesmo não gostou."
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,3.0,"falta de algumas capacidades técnicas, as vezes machucando o braço no acesso"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Enfermeiros não nos deixa descansar por parto vindo toda hora na sala pedir para colocar a digital. Uma das enfermeiras chamada Thaís, perguntou para mim e meu marido se tínhamos chuquinha em casa, e pediu para que levássemos a maternidade porque era mais fácil de oferecer pra minha filha do que dar no copinho, com essa negligência minha filha chegou em casa e não quis pegar o meu peito para mamar, pois já havia se acostumado com o fácil da chuquinha, só vim raciocinar que esse ato foi errado quando cheguei em casa pois ainda estava com muita dor de cabeça no hospital e sobre efeito de medicamentos e não percebi que isso era errado."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"A enfermeira não esteve presente na UTI, nos deixando sem os cuidados necessários"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"São bons durante o dia, mas somem todos à noite."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,2.0,"Não tem atenção com o paciente, vc faz pergunta e ninguém responde"
QUEIXA,ENFERMAGEM,CONDUTA,1.0,Enfermeiras mal humoras
QUEIXA,ENFERMAGEM,CONDUTA,1.0,"Não gostei da forma que fui tratada por uma enfermeira. Não sei o nome dela mas lembro que tinha Dread. Foi uma das primeiras que me atendeu. Ela foi super grossa comigo. Eu tinha acabado de parir e não estava conseguindo colocar a bebe pra mamar. Meu esposo foi procurar uma enfermeira para nos ajudar. Foi chamar umas 4 vezes e nada de vir alguém pra nos ajudar. Demorou mais 1 hora para ir no meu quarto. Ela chegou lá na maior grosseria apertou meu peito e ficou falando com ironia comigo. Fora que os funcionários  chegavam  no quarto de cara fechada. Poucos davam bom dia ou boa tarde. Não se apresentavam. Não  dizia nome nem função a única coisa que faziam era ir pegar minha digital. Isso parecia ser mais importante do que saber se eu e o bebê estávamos bem  e ou precisamos de algo. 
Fiquei muito triste com a forma que fomos tratadas parecia que estávamos lá somente para ocupar o espaço. A impressão era que n tínhamos nenhuma importância lá. Só teve 2 enfermeiras q tiveram empatia e nos ajudaram. O resto nem ligou"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Visitas fora de hora, desnecessárias."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Ao sair do centro cirúrgico fiquei esperando para ir para o internamento e sentir falta de cuidado e acolhimento comigo e com meu filho. NN foi ofertado a mama logo q eu tive o bebê e só lembraram de colocar ele p mamar as 16h sendo q o parto foi as 11:49. E como o bebê NN pegou de primeira, não quiseram insistir. O bebê só foi comer as 18h fórmula pq perguntamos já que eu não tinha leite. Eu como mãe de primeira viagem não reclamei pq pra mim tudo era novo."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"O técnico furou minha mãe mais de 15 vezes pra achar uma veia, ele estava fazendo minha mãe de cobaia, falava que se ele não encontrasse veia ninguém encontrava o nome dele e Renato da Observação 1. Uma bagunça ninguém sabia nada nem o cadastro dela estava no sistema depois de 24 horas dentro do hospital. O médico fugiu qdo ela chegou pq era troca de plantão."
QUEIXA,ENFERMAGEM,,3.0,Muita demorar nos atendimentos
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,"Como eu e a mae dela somos da área da saúde,  presenciamos muitos profissionais despreparados , tanto quanto tecnicos e enfermeiros, alguns sem saber fazer curativo ate deixando abrir uma ferida em ponto cirúrgico,  tenho todas as fotos e reclamações  e protocolo que liguei na ouvidoria, várias vezes que medicação ela por via gtt obistruia a sonda por nao passar água após medicamento , alguns mau educados nem se apresentavam e nem falavam a medicação a ser usada , vários erros tbm."
ELOGIO,ENFERMAGEM,QUALIDADE,5.0,Paciente relatou que a equipe de enfermagem foi excelente!!
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,"Completo despreparo para atender as situações agravantes do paciente, despreparo até para fazer uma simples punção de veia para pegar um acesso para que fossem realizadas as medicações, falta de preparo total"
QUEIXA,ENFERMAGEM,,3.0,"Médio, pq tem umas enfermeiras ótimas, mais tem outras que sao pessimas"
QUEIXA,ENFERMAGEM,COLETA BIOMETRICA,3.0,"Gostei da equipe no acolhimento e capacidade

Mas as vistas eram insuportáveis, de hora em hora elas vinham no quarto para pegar biometria. Pós operada e com um bebê recém nascido, não podia nem dormir e descansar de madrugada por causa das visitas que eram obrigatórias pelo hospital. Fiquei com vontade de fugir de lá para poder dormir!!!"
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,CONDUTA,2.0,As enfermeiras da uti são mto mau educadas
ELOGIO,ENFERMAGEM,QUALIDADE,1.0,"Na verdade opção 5. Recebi toda a atenção e preocupação dos médicos, enfermeiros.  Sempre muito atenciosos e gentis."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"No geral fui bem atendida pela equipe de enfermagem.  O ponto negativo, foi o procedimento da enfermeira responsável da UTI no momento da transferência para o quarto, não avisou que irua ser transferida e fez o auxíliar de enfermagem me retirar da cama de forma abrupta e me colocar em em cadeira de rodas, sem que estava sem me movimentar a 3 dias. E, mandou me levar para o 6° sem confirmar com a equipe de enfermagem de lá se o leitor estava liberado.
Chegando lá o aux.enfermagem iria me colocar em um leito que não havia sido higienizado e minha filha  precisou intervir para que fosse para um leito limpo."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"A demora no atendimento das enfermeiras
Demorar muito pra ajudar"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Tive alguns pontos de insatisfação que foi aberto reclamação
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demoravam pra medicar quando teve dor intensa
QUEIXA,ENFERMAGEM,,,
QUEIXA,ENFERMAGEM,,1.0,Mais de 7h sem verificação dos sinais vitais
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Erraram a veia na hora do medicamento
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"As enfermeiras da emergência reclamavam na cara de quem estivesse ali, e ficavam bravas se alguém fosse perguntar algo, estavam atrapalhadas para passar medicação e foram dormir em um certo horário sem nem disfarçar, deixando a parte de medicação sozinha. 
Os enfermeiros homens são muito mais acolhedores e respeitosos que as enfermeiras mulheres da medicação da emergência. 
Quarto e bloco foi ótimo."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Nem todos são atenciosos
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Falta de atenção em alguns momentos principalmente na troca de turno
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Falta atenção com alguns tequisitos
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Uns muito antecioso , outros não.mas mesmo assim gostei de todos."
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Esposa do paciente relatou que ele entrou no hospital as 9 da manhã, fez as consultas e o médico destacou que o procedimento era cirúrgico. Ela relata que a cirurgia foi marcada para o dia seguinte as 8 da manhã, então o paciente ficou internado numa ala e sempre que precisava de uma medicação, a esposa tinha que ficar pedindo. Esposa do paciente ressaltou que depois da troca plantão, houve uma falta de comunicação entre as enfermermeiras e recepção, pois ela não tinha respostas de qual horário seria a cirurgia. 
Ela relata que depois de muito tempo, informaram que a cirurgia seria somente as 15h. Destaca também que eles pagam o plano para ficar em apartamento e não enfermearia. Ela destacou que depois de muito tempo, conseguiram um apartamento.
Paciente relatou tambem que foi uma burocracia para ser encaminhado para o centro cirúrgico e que acha importante todos os pacintes serem tratados com dignidade e respeito, afinal pagam um plano caro.












"
QUEIXA,ENFERMAGEM,,1.0,Muito bom
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,3.0,Enfermeiras mal preparadas. Algumas debochavam da situação de tais pacientes.
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Profissionais muito incompetentes, mal humorados, remédio q era para tomar de manhã chegava a noite, teve um dia q furaram meu marido umas 10 vezes sem pena nem dó, enfim se precisar me internar ou qualquer um dos meus, eu vou implorar p não ir para aquele matadouro, meu marido Nunca fez cirurgia não!!  
Foi só internacoes."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Observei  muito despreparo para lidar com pacientes psiquiátricos, demonstraram medo e insegurança por ignorância e falta de informação"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,3.0,"A assistência deixa à desejar 
Acho que seria interessante cursos de capacitação 
E o problema está na demanda 
Muitos pacientes para poucos profissionais. Acaba deixando muito a desejar 
Não tem mão de obra suficiente para a demanda"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Ficou de 02h da manhã até 08h da manhã com fraturas exposta sem um atendimento humanizado pela equipe de enfermagem, e devido a gravidade do acidente chegando de samu , ficou horas e horas aguardando atendimento, sentindo dor uma demora pra medicar. E graças ao Dr Marcos Augusto que chegou me levando as pressas falando que eu era um paciente grave. Pessimo atendimento das enfermeiras, ignorantes, não tem humanização nenhum, pedia medicação e faziam cara de deboche."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Não agravando a todos os profissionais, mas alguns técnicos insatisfeitos, tratando as pessoas sem atenção. Transmitido a seu sentimento para o paciente e acompanhante.  Nítido o cansaço da sobrecarga dos profissionais, passei 8 dias no hospital e não me lembro de quantos colaboradores informaram que estavam dobrando. 
O Hapvida precisa melhorar muuuuuito, começando em cuidar de pessoas."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Na hora do banho pós cirurgia esqueceram de mim
ELOGIO,ENFERMAGEM,QUALIDADE,5.0,"Paciente relatou que amou a  técnica Cláudia , muito empática e acolhedora."
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,"Demora no atendimento, as profissionais a noite não são prestativas"
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"A cada 1h entravam no quarto para pegarem a minha digital para checagem dos sinais vitais, os quais NÃO eram aferidos."
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,1.0,Na internação no apartamento a equipe é totalmente despreparada para avaliar os pacientes e decidir quando chamar um médico. Se eu nao fosse um profissional da área meu bebê não teria atendimento adequado pois eu mesma tive que avaliá-lo.
QUEIXA,ENFERMAGEM,,3.0,"Muito tempo de espera nas solicitações, visivelmente eram poucos colaboradores precisa contratar mais, pois a equipe está sobrecarregada"
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"Infermeiras só ficam no celular , atrasam medicação , não avisa aos pais os remédios que estão dando , odeiam que chamam pra qualquer tipo de coisa . Uma enfermeira chamada Amanda ficou super nervosa comigo , pq as 3:00 da manhã a Valentina tirou a sonda e  ela ia pro descanso , começou a me chamar de sonsa pra colega dela é eu ouvi ."
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Poucos atendentes, muito demorado o atendimento, falta de empatia, preguiçosos"
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,,
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"a equipe da UTI merece uma nota 8 ou 9, a equipe dos andares na maioria das vezes merece uma nota 3 ou 4, além de faltar equipamentos como fraldas, gase e etc"
QUEIXA,ENFERMAGEM,CONDUTA,3.0,Enfermeiras da enfermagem grosseiras já as enfermeiras da internação super gentis
QUEIXA,ENFERMAGEM,,,
QUEIXA,ENFERMAGEM,CONDUTA,3.0,"No domingo em que minha mãe estava internada, uma enfermeira que veio retirar sangue da minha mãe no início da noite, foi extremamente grosseira. Eu era acompanhante e apenas perguntei sobre o procedimento a ser realizado já que minha mãe tem dificuldade na retirada de sangue. Ela foi grossa. Além disso, praticamente expulsou eu (acompanhante) e uma visita que estava no quarto. Foi o único problema que tivemos durante a internação. Não sei o nome da ""profissional"", infelizmente. No dia ela estava acompanhada da enfermeira de plantão que, inclusive, foi gentil e, posteriormente me pediu desculpas pela atitude da colega em questão."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Algumas de cara fechada, mas não por culpa delas, e sim relatam que esse é o treinamento que recebem. Aceitar tudo que os médicos dizem e ficarem caladas, com isso trabalham insatisfeitas."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Consultas rápidas
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,Atendimento normal e informal  precisamos de mais humanização
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"No internamento, teve uma técnica muito chata, e outro que furou 2x o braço achei despreparado. Braço muito machucado em um desses episódios outra veio e furou rapidinho. Tanto no início da internação, como durante."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Técnicos trabalham de mau humor, não atendem rápido o chamado dos pacientes, demoram a ir no leito, não gostam de informar nada, sempre jogam para os enfermeiros e médicos... Não são todos, alguns foram excelentes, mas a maioria era assim."
QUEIXA,ENFERMAGEM,,3.0,Muita burocracia para o dentificação do paciente principalmente com pacientes com deficiência
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Enfermeiros despreparados, medicamento demora do muito para ser liberado da farmácia, negligência total, fora a brincadeira entre os profissionais e a falta de postura e ética."
QUEIXA,ENFERMAGEM,CONDUTA,3.0,Arrogantes
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Poucas enfermeiras pra dar suporte no atendimento
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Profissionais principalmente os enfermeiro sem nenhuma paciência nem acolhimento,
Pouco profissional técnico de enfermagem, demora de chegar qd necessita pois tem muitos paciente pra um único profissional 
Tem profissional muito despreparado"
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Perdiam o horário das medicações, levavam três horas depois ou mais, do horário, eu que tinha que procurar enfermeira p medir a saturação. As vezes não tinha aparelho p medir corretamente, pois alguns apresentavam defeito. O dedinho da minha filha machucou, chegou a sangrar qdo tentavam medir a saturação. Compramos o aparelho p medir a saturação. Houve uma internação q não tinha aparelho p medir, pois apresentavam defeito."
ELOGIO/QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Algumas infermeiras maravilhosas outras horríveis
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,4.0,O acolhimento muito satisfatório... mas quanto a parte técnica... eu tenho veias de difícil acesso e sofri com a falta de abilidade ou treinamento pra tratar com esse problema
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Péssima. Infelizmente os enfermeiros e auxiliar de enfermagem não davam atenção...eles passavam no corredor e a gente chamava e os mesmos faziam que não ouviam...nunca iam lá para ajudar no banho, a gente tinha que levantar do leito da UTI e ir tomar banho sozinha...equipe péssima....a gente só escutava gargalhadas dos mesmos..."
QUEIXA,ENFERMAGEM,ACOLHIMENTO,,
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,Eles só passavam para lá e para cá e não cuidavam e providenciaram o que o Gilberto precisava
QUEIXA,ENFERMAGEM,CAPACIDADE TECNICA,,
QUEIXA,ENFERMAGEM,QUALIDADE,,
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Não são todos 
Mais tem um plantão que a equipe é péssima e mau educada 
Zero empatia"
QUEIXA,ENFERMAGEM,ACOLHIMENTO,3.0,"Depende do Platão, tinha enfermeiras que nem o nome falava ou qual remédio estava colocando."
QUEIXA,ENFERMAGEM,,4.0,"Medicamentos aplicados incorretamente por 4 vzs, atraso nas medicações"
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,Já esteve muito melhor  não pelos profissionais  pelo convênio
QUEIXA,ENFERMAGEM,QUALIDADE,2.0,"Não foi realizado cirurgia alguma o convênio não autorizou e quando estava internado não me deram mem o meu remédio de pressão e nem o de diabetes, informaram que iria trazer para eu tomar mas não trouxe"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,2.0,Demora para liberar a transfusão
QUEIXA,ENFERMAGEM,,3.0,"Muitas reclamações, que estão trabalhando sem motivação e não queriam estar lá."
QUEIXA,ENFERMAGEM,QUALIDADE,1.0,"Péssima conduta de alguns deles, mal humorados(as), sem máscara, sem luvas, com cabelos soltos, piercing, unhas coloridas e enormes, etc."
QUEIXA,ENFERMAGEM,QUALIDADE,4.0,O 18 é  muito bagunçado e muito barulho
QUEIXA,ENFERMAGEM,,3.0,"Teve uma enfermeira que não sabia furar o pé do meu bebê para medir a glicemia, o que resultou em um pé cheio de furos e roxinho ##1f615##
Ela também não sabia da a fórmula no copinho e gerou angústia"
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,3.0,Demora no atendimento
QUEIXA,ENFERMAGEM,,3.0,"Muitos profissionais novos sem nenhum treinamento com os equipamentos, principalmente no que se refere ao uso das bombas que passa medicações, sem trato no cuidado, especificamente nos horários noturnos, quando abrem a porta com grosseria, acendem a luz, sem antes questionar aos pais sobre o sono das crianças. 

Contudo, alguns profissionais possibilitam que o período de internação se torne um pouco menos difícil, a exemplo de: as técnicas Virgínia, Cléo, Eliane, Alana, Mayara, Simone e as enfermeiras Daniele, Andréa e Michele que estão no segundo andar  do mandacaru. E as enfermeiras Hilca e Gerlin que fica no primeiro andar."
QUEIXA,ENFERMAGEM,TEMPO DE ESPERA,,
QUEIXA,ENFERMAGEM,,,
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,"Tínhamos que chama algumas vezes os enfermeiros,tinha pouco para a demanda.teve dia que minha mãe passou 1 hora sentindo dor.Foi horrível."
QUEIXA,ENFERMAGEM,QUALIDADE,3.0,No internamento os enfermeiros são péssimos
