elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Demora na espera
ELOGIO,ADMINISTRATIVO,QUALIDADE,Muito bem atendida
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,"Sobre a espera para fazer minha cesárea, eu dei entrada no hospital entre 08:00 e 08:30, mas só fui fazer minha cesárea de 15:30 da tarde por falta de um cabo na sala de cirurgia, passei em torno de 17 horas sem me alimentar, estava a ponto de passar mal e sentindo dores."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Fiquei muito satisfeita em todos os atendimentos. Deus colocou pessoas abençoadas no meu caminho.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Foi a falta de informações corretas e visitas no quarto que ficamos para apoio meu parto foi feito as 8:40 fui tomar banho eram 23h!
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Uns dias atrás antes da cirurgia fui na administração do hospital para consultar a carência, uma moça me informou que minha carência estava zerada que eu poderia ter pelo convênio, quando foi para fazer a internação constou carência tive que pagar."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Só achei até agora porque é por hora de chegada quando vou para consulta aí chegou 15 minutos mais não sou atendida sempre falo na recepção porque eu acho que se estou marcado para minha hora era para ser chamada só tenho essa reclamação. Mesmo assim minha nota vai ser 1.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"E depois que a prefeitura entrou no Hapvida daqui do Amazonas piorou bastante o atendimento, tem muita gente e vive lotado. Para marcar consultas então é um longo período de espera. Antes era muito bom e melhor agora depois disso tá um caos.parece o SUS. Ajudem Hapvida MANAUS, era tão bom."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Depois da cirurgia passei 4 dias para ir para um leito. Falta de comunicação e você fica sem saber o que acontece com os dias passando.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora na recepção
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora no atendimento na Recepção. Vou orientando a chegar às 13h e só fui atendido às 14h.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Sim, dessa vez achei muito demorado as coisas para a internação para subir para o quarto. Meus pais têm direitos de remoção, se precisar, tivemos muita dificuldade pedir, depois de muita insistência para que levassem meu pai para casa porque ele não tinha forças para ir e nem andar para dentro de Uber, nossa experiência aí no hospital infelizmente foi médio, espero que não precisemos tão cedo, porque se precisar vou lutar pelos direitos deles, que pagam muito direitinho esse plano para nós deixar na mão, como uma ambulância necessária para remoção do meu pai para residência dele, um idoso de 86 anos, queremos respeito e direitos deles grata, filha Adriana do seu Agenorce Francisca."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Sim! Toda a equipe e o Hospital estão de parabéns! Eu fui muito bem atendida do começo ao fim. 
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Filha da paciente informa que sua mãe ficou aguardando ser chamada para atendimento das 7h da manha até as 13h da tarde, em uma cadeira de plastico, disse que questionou na recepçao o porque sua mãe não poderia aguardar no apartamento, que ela pagava, foi informada pelo recepcionista que era normas da empresa, que a paciente de 81 teria que aguardar lá. "
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Demora no atendimento! Falta de segurança no hospital
Falta de enfermagem, administração péssima do hospital,
Falta de informação sobre procedimentos"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita  demora e incertezas
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Poderia ter mais agilidade no atendimento ! Quando não se consegue passar a digital e precisa ir até o balcão !
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Dão tolerância de 15 minutos, mas se vocês atrasam mais de 15 minutos todo mundo é obrigado a espera. O tempo de vocês não vale mais que o do paciente"
QUEIXA,ADMINISTRATIVO,QUALIDADE,Pouca informação para quem vai usar o hospital pela primeira vez
QUEIXA,ADMINISTRATIVO,QUALIDADE,"O hospital é muita falta de organização,entre todos os funcionários jamais recomendo este hospital pra mim"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"
Fiz uma carta e entreguei ao diretor falando da falta de empatia e inclusive disse que a Hapvida é um SUS melhorado. Eduardo Bassani acho que é esse o nome dele"
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,"Dia 02/06 dei entrada com fratura de cotovelo, segundo o ortopedista tenho que fazer cirurgia e com 7 dias entrava em contato. Dia 11/06 me ligaram para mim se internar para a cirurgia no dia 12/06, fiquei no hospital das 9:00 até às 21:00. A enfermeira me falou que não haveria mais cirurgia, por conta do material que não tinha chegado, isso porque minha esposa foi até o segundo andar perguntar, estou até hoje aguardando por cirurgia. Você quer que eu avalie como, muito insatisfeito, porcaria de convênio não indico para ninguém."
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,"Muita antecedência, para pacientes que não moram na cidade dificulta. Aparelho para medição de glicemia com defeito"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demora para realizar o atendimento, sem se quer informar o paciente o motivo, cheguei bem cedo, o outros pacientes foram passando na frente."
ELOGIO,ADMINISTRATIVO,QUALIDADE,"Adorei toda experiência, milha filha e eu fomos muito bem atendidas!"
ELOGIO,ADMINISTRATIVO,QUALIDADE,"Adorei toda experiência, milha filha e eu fomos muito bem atendidas!"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Achei bem demorado atendimento para abertura da ficha
QUEIXA,RECEPÇAO,QUALIDADE,"A recepção é pessima
O restante foi satisfatório"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Sim. A minha mãe idosa chegou na emergência, que por sinal estava lotada, sem poltronas suficientes para o número de pacientes. Quando chegou muito mal, não conseguia ficar sentada, então teve que ser coloca na sala onde se realiza o exame de eletrocardiograma. E ficou lá por mais da metade da noite. Ela ficou em observação e pela manhã foi solicitada sua internação, porém continuo na observação por não ter leitos suficientes. Sem falar que faltou assistência médica."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora ao atender
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Não  foi bem. Recebida
QUEIXA,ADMINISTRATIVO,QUALIDADE,"O quantitativo de funcionários não corresponde ao número de beneficiários internados, de modo que tudo é muito demorado.
e não fui atendida por um especialista. Só passa clínico médico"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Cheguei no horário solicitado as 3h00, estava sem sistema e a atendente buscava informações sobre como realizar a internação sem sistema. O mesmo retornou às 6h45 e assim efetuaram minha internação."
QUEIXA,RECEPÇAO,QUALIDADE,atendimento medico pessimo
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Tenho uma observação não gostei de realizar uma cirurgia limpa e ser colocada num quarto com paciente infectado de UTI.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Ficamos no quarto de observação por 3 dias, não surgiu leito para nós. Enquanto vários que chegavam depois, subiam na nossa frente."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Houve falta de informação e leitos para as crianças que precisavam de atendimento.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Sempre falta vaga em leitos para os pacientes
Falta de preparo e falta de empatia para com os pacientes"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Atendimento péssimo , fui dopado sem meu consentimento e já ingressei com um processo contra vcs"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Falta de comunicação no horário agendado
QUEIXA,TOTEM,FALHA NO APARELHO,O totem não leu a digital do meu filho
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Tivemos que chegar às 4 da manhã sendo que ele entrou 8:30 para cirurgia
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Cheguei as 08h porque meu parto estava agendado para as 10h 


Fui levada para sala de parto depois das 14h"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,Muita demora na transferência da sala de observação para o quarto/enfermeira
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"No momento que cheguei pra internação ocorreu um problema com a vaga de internação e demorou muito para a funcionária resolver, embora ela tenha se esforçado bastante."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,A demora no atendimento (recepção/maqueiro)
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Não foi realizado no horário marcado e minha bolsa estava rompida. O médico plantonista avaliou que estava rompida, porém entrou outra grávida na frente pois ela teve parto normal. Demorou muito meu atendimento, tive que ficar com o líquido escorrendo na frente de outros pacientes, foi muito constrangedor."
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,"Ausência de assistência necessária no pós-operatório da colostomia (retorno ao médico, aquisição de material,  troca e manipulação da bolsa de colostomiae e do estoma), inclusive sendo o paciente pessoa idosa."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Não tinha leito fiquei na UTI por falta de leito o hospital não tem condições de atendimento eu fiquei internada nas cadeiras de 11 da manhã até as 23h isso foi um descaso, porque pago o plano justamente para ter um acolhimento e não tive, inclusive vou colocar na justiça o descaso de vocês, o hospital super lotado sem condições de atendimento."
QUEIXA,RECEPÇAO,QUALIDADE,Não sabiam informar direito
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,A demora pra ir pro quarto
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Geralmente mal olham para o paciente. Quem necessita de serviços de saúde precisa pelo menos de um bom acolhimento, coisa que apenas alguns profissionais o faz."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Fiquei mais de 24 horas em uma sala , desconfortável em uma cadeira , já estava com dor , não tinha leito , uma bagunça , ninguém sabia de nada , só ficou bom quando fui para o leito , mas enquanto estava a espera , nenhum banho eu pude tomar , fiquei mais de um dia sem banho sem conseguir me acomodar direito , péssimo , se eu estava com dor , do jeito que fui tratada lá fiquei com dor no corpo , super desconfortável."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora de atendimento para internação
QUEIXA,RECEPÇAO,QUALIDADE,Vários erros de encaminhamento
QUEIXA,RECEPÇAO,QUALIDADE,"Recepcionista com mal atendimento, demora e recusa para passar informações 
Maqueiro foi ótimo!"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora ao ser atendido
QUEIXA,RECEPÇAO,ACOLHIMENTO,Chegada na recepção recepcionista nem se quer olha para você explicação de qualquer jeito pouca vontade etc
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Eu já tinha passado o dia todo na hapvida rio negro pra obter o diagnóstico
QUEIXA,RECEPÇAO,QUALIDADE,Funcionários muito desatento sem informações
QUEIXA,ADMINISTRATIVO,QUALIDADE,um lixo esse convênio
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,O tempo de espera está fora do normal vou para o procon reclamando do atendimento de vcs
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Demora para internação
Confusão com documentação"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Em fevereiro fiquei em um quarto com uma paciente gestante com iminência de aborto por má formação congênita, e ficou ruim para ela me observar com um RN."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Os funcionários apresentaram um despreparo no acolhimento com uma gestante já em trabalho de parto, perguntando uns aos outros o que deveriam fazer, antes de liberar nossa entrada. Fora a questão de que o hospital estava sem sistema! 
Também fiquei aproximadamente 10h após o parto até liberarem minha internação, trazerem minha comida - e do meu acompanhante - e autorizarem o aleitamento materno, pois não saia o resultado do exame de HIV - este que realizei 3 VEZES durante a gestação, um inclusive tinha 2 semanas!"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Sim. As informações não batem. Cada um que vc pede informação diz uma coisa diferente. A pessoa já passando por um momento difícil, pq ninguém vai pra hospital emergência por hobby. E ainda fica que nem barata tonta pra lá e pra cá dentro desse hospital enorme que é o Antônio Prudente. "
ELOGIO,RECEPÇAO,QUALIDADE,"Fui bem recepicionada, horário tranquilo sem muita gente. Todos atenciosos! "
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora pra entregar a senha para ter acesso ao andar de internação
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"A transferência para a enfermaria também apresentou grave demora. Apesar de o plano de saúde cobrir integralmente esse direito, somente após intercessão de terceiros e conhecidos dentro do hospital conseguimos acesso à vaga, sob a alegação reiterada de inexistência de leito disponível. Quando finalmente fomos encaminhadas à enfermaria, fomos surpreendidas ao ser alocadas em um quarto compartilhado com uma criança positivada para influenza. Além dela, sua mãe e irmã — ambas também sintomáticas — permaneciam no mesmo ambiente. Minha filha, já debilitada por pneumonia, permaneceu exposta a risco adicional, e eu, gestante e sem vacinação contra a influenza, estive igualmente em situação de vulnerabilidade. A situação foi reportada diversas vezes à equipe de enfermagem e à direção do hospital, sem qualquer providência de isolamento ou realocação. Diante desse cenário de descaso e falta de segurança, vi-me obrigada a solicitar a alta de minha filha por não me sentir segura em manter sua permanência no hospital. Inclusive, em breve pretendo fazer a portabilidade do meu plano e dos meus 4 filhos."
QUEIXA,MAQUEIRO,ACOLHIMENTO,Ninguém chegou pra ajudar. Meu acompanhamento quem buscou a cadeira de rodas.
QUEIXA,ADMINISTRATIVO,QUALIDADE,Eu estava sem respirar pois estava tendo um derrame pleural e eles me colocaram pra ir no totem mesmo mal conseguindo ficar em pé.
QUEIXA,RECEPÇAO,ACOLHIMENTO,recepção muito mal educado
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Eu achei um pouco vago o meu ultrassom porque eu tenho dois e só pude fazer um????
porque eu já tava la"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Atendimento confuso, profissionais sobrecarregados ePRINCIPALMENTE - ELA NAO FEZ NENHUMA CIRURGIA"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Mas o grande problema foi que minha mãe é uma idosa, estava com AVC e a paciente do lado não dormia, gritava, vomitava e niguem trocou ela de local ."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Atendimento muito lento
QUEIXA,RECEPÇAO,QUALIDADE,Falta mais ânimo e cordialidade do pessoal da recepção e segurança
QUEIXA,ADMINISTRATIVO,QUALIDADE,Aplicativo
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Boa tarde, referente, ao horário da cirurgia falaram que era para chega às 6:00 e só foi para a cirurgia às 15:30. "
QUEIXA,ADMINISTRATIVO,QUALIDADE,Demora no atendimento
QUEIXA,RECEPÇAO,QUALIDADE,As atendentes recepção deixam a desejar
QUEIXA,RECEPÇAO,QUALIDADE,"Atendimento muito rápido é prático e profissional, apesar de algumas atendentes quando eu iria pedir alguma informação, elas sempre com uma cara de raiva não dava muita atenção, isso eu observei desde a hora que entrei, fui uma consulta agora dia 26, e foi do mesmo jeito, sem falar na Dra. Que mal deixou eu me explicar...."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"O quarto demorou horas pra ser liberado, tive que ficar sentada em uma cadeira com meu filho no colo por horas até o quarto ser liberado"
ELOGIO,MAQUEIRO,QUALIDADE,Os maqueiros ótimos então o atendimento variou do bom ao péssimo lidar com ser humano e isso vai do plantão do profissional muita gente mal preparada. 
QUEIXA,RECEPÇAO,ACOLHIMENTO,Falta um pouco de atenção ao paciente na recepção. Uso do celular enquanto recepciona o paciente dificulta a comunicação.
QUEIXA,MAQUEIRO,ACOLHIMENTO,Não tinha maqueiro e cheguei passando muito mal.
ELOGIO,RECEPÇAO,QUALIDADE,Fui muito bem atendida desde das entrada até a saída
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Receptivo a desejar, muita gente desorientada e confusão, presenciei descaso com idosos, técnicos desatenciosos sem a devida atenção e não dão retorno aos pacientes sobre o andamento dos procedimentos, pessoas reclamando;  Um verdadeiro caos."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Receptivo a desejar, muita gente desorientada e confusão, presenciei descaso com idosos, técnicos desatenciosos sem a devida atenção e não dão retorno aos pacientes sobre o andamento dos procedimentos, pessoas reclamando;  Um verdadeiro caos."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Demora no atendimento, lotação tendo que ficar em todas as internações recentes mais de 24 horas em sala de observação esperando leito. Profissionais despreparados. Ao colocarem acesso, machucaram ela várias vezes. A estrutura do Antônio Prudente suja e os equipamentos enferrujados. Janelas sujas."
QUEIXA,RECEPÇAO,ACOLHIMENTO,Hospital fechado e recepção com atendentes mal humoradas e sem acolhimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,A demora em ser atendida.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Atendimento demorado
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Chegamos pela emergência e foi um show de horrores. Muitos pacientes, as maçãs ficaram no corredor. Meu marido deveria ter ido para a UTI e passou horas na emergência sem sequer tomar água. Só foi transferido para a observação e depois para a UTI porque fui reclamar na internação, no Sac. e na Ouvidoria."
ELOGIO,RECEPÇAO,QUALIDADE,Pessoal atencioso
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Meu plano é de apartamento foi informado que não existe no sistema nem um desocupado, então tive que voltar para UTI, até receber alta."
ELOGIO,MAQUEIRO,QUALIDADE,4 desculpe Maqueiro e equipe foi tudo satisfatório
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Fiquei algumas horas esperando o bloco cirúrgico ficar pronto, em meios as dores, esperei. Quando estou toda paramentada, sentada na maca, pronta pra aplicar a anestesia. Pedem para eu sair, e informam que não iria ser mais eu, e sim outra mãe que estava com os batimentos do bebê baixando. Meu questionamento não é por esperar mais, meu questionamento é que em meio a um momento de fragilidade, dor e sofrimento. A maternidade poderia ter mais de uma equipe médica para eventuais emergências. Fiquei gritando com muitas dores na sala ao lado, após 1 hora e meia, O cesarista do plantão, um senhor já de idade, vendo meu sofrimento, preparou a sala ao lado e a equipe só migrou, sem pausa, uma falta de empatia, falta de estrutura por parte da gestão da maternidade e com sobrecarga para equipe em questão. A cirurgia ocorreu bem graças a Deus. O pré natal do Hapvida é muito bom, tive uma assistência completa, mesmo mudando de obstetra no fim da gestação, gostei muito. Mas todo trabalho feito no pré natal com os profissionais, são jogados no lixo quando chega na maternidade, tudo depende de uma pura sorte de pegar um bom plantão. "
QUEIXA,MAQUEIRO,QUALIDADE,"Recepção: 5. Porteiro 5. Maqueiro 2- ele estava extremamente insatisfeito em estar trabalhando. Com isso, reclamou o tempo todo, da enfermaria até o pré operatório. Além de estar com pressa e sem cuidado ao manusear a maca. Ela chegou a bater na parede. Inclusive, os enfermeiros que estavam no plantão, virão a postura do mesmo, irritadiço."
QUEIXA,MAQUEIRO,QUALIDADE,"O maqueiro que estava de plantão no dia da minha cirurgia ,levou a maca correndo minha filha ficou impressionada"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demorou muito até internar
QUEIXA,RECEPÇAO,QUALIDADE,"A recepcionista que me atendeu com cara feia,dizendo que eu não estava agendada e que eu deveria está com todos os exames,sendo que meus exames já estavam no sistema,fez eu fica na recepção e depois ainda esqueceu de mim chamar pra assinar os documentos"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Marcaram para operar o Sr Airton , saímos da nossa cidade de madrugada , deixando serviço , filho , casa e tudo mais , e ao chegar no hospital foi dada a entrada , feito os procedimentos pré operatórios , subiu para sala cirúrgica , ficou lá por cerca de 3 horas e foi mandado embora. Sem operar o tumor , porque segundo a assistente social  do dia de hoje disse que o hospital Hapvida não combinou com medico Dr. Frederico para fazer os procedimentos , esqueceram de contatar o médico , nós mandaram embora do hospital alegando que tínhamos que voltar na próxima semana , o paciente Airton ficou apavorado , nervoso , passando mal , pois já é infartado por 3 vezes , e fez  por estes dias 2 cateterismo inclusive no mesmo hospital que estávamos e segundo eles , ainda alegam que ele não tinha ficado internado lá , absurdo , que humilhação , pois ele não poderia parar de tomar o seu remédio do coração , mas decorrente da cirurgia parou por 5 dias , podendo infartar novamente a qualquer hora , e mesmo com tanto transtorno ,  fomos muito mal atendido e tratado pela assistente social , a qual desfaz das pessoas , filmamos tudo caso precisem , chegamos ao ponto de fazer uma ocorrência policial para que fossemos um pouco ouvido , segundo a assistente social , e a chefe do hospital que nós atendeu confirmou que realmente se tratava de um erro  de comunicação do hospital hapvida e o médico cirurgiao , até ligamos para medico Dr Frederico mas o mesmo disse que hoje não faria a cirurgia porque não foi avisado , e que também estaria fora da cidade de bauru em viagem , gastamos com viagem , pois é duas horas de viagem , transtornos , pedágio , alimentação , combustível , constrangimento , descaso e tudo mais.
Me levaram para centro cirúrgico na cadeira de roda , nem aguentando andar eu tava"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,As atendentes conversam bastante entre si e não dão atenção a gente que está esperando pra ser atendido.. muitas vezes esperei elas terminarem de conversar pra só aí ser atendida ou suprir alguma dúvida.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Não tinha recepcionista tive q ficar aguardando uma recepcionista para eu poder entrar
QUEIXA,RECEPÇAO,ACOLHIMENTO,Na minha chegada não tinha ninguém na recepção ( totem).
QUEIXA,ADMINISTRATIVO,QUALIDADE,Relatou na alta que o bebê possui o freio mais não marcou retorno sem cirurgia nada
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muito demorado a internacao
ELOGIO,ADMINISTRATIVO,QUALIDADE,"Ah, gostaria de deixar registrado também a minha satisfação no período que fiz a cerclagem. Eu fiz no começo de junho, uma semana antes de parir. Quero deixar meus agradecimentos a todos da equipe... Todos que me atenderam desde a hora que entrei, até a minha saída do hospital (recepcionistas, maqueiro, o pessoal da alimentação, limpeza, nutricionistas, enfermeiros, médicos- inclusive o Dr. Wilton, ele quem fez meu procedimento de cerclagem- enfim, todos!). Acho interessante registrar para que cada vez mais o Hapvida venha incluir profissionais como esses... competentes, atenciosos e acima de tudo HUMANOS"
ELOGIO,ADMINISTRATIVO,QUALIDADE,muito satisfeita adorei o atendimento com meu esposo vcs foi excelente profissional  obrigado ❤️
ELOGIO,RECEPÇAO,QUALIDADE,"Muito prestativos, esclareceram todas as minhas dúvidas"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Fiz um procedimento cirúrgico 
Entrei na sala do centro cirúrgico com minha pasta com os exames e meu RG 
E sai sem eles, quando fui perguntar ninguém achou!"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Na cirugia pegaram meu nervo Fibular e perdi os movimentos do dorso do pé. Fiquei com pé caído. A fisioterapia está sendo demorada por esse motivo. Sinto dores horríveis no pé. Passei com o ortopedista e ele mandou passar com o especialista em nervo Fibular. No centro clínico Tatuapé não tem. Já fiz o exame que comprova a lesão. Eu tenho 21 anos de convênio e nunca tinha feito cirurgia. Ia pedir se vocês poderiam marcar uma consulta com o médico especialista em nervo Fibular. Passei com Doutor Éder Perreira e foi ele que pediu pra eu passar com esse especialista pra ver o que pode ser feito. Me informaram que só tem médico especialista em nervo Fibular no Salvalus.eu
QUEIXA,RECEPÇAO,QUALIDADE,Falta de atenção
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demorou muito a recepcionista, perguntavamos não respondia. Maqueiro foi bom."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Ate agora nao fez a cirurgia
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Mas acho que o principal e a falta de respeito do plano com os usuários, e colaboradores, pois a insatisfação é geral! Minha filha teria uma consulta ontem onde a médica pediu exames e pediu para retornar assim que possível e simplesmente a consulta foi cancelada, remarcada para a semana que vem sem o mínimo de respeito e responsabilidade, ao ligar para saber apenas falaram que não tinha o que fazer acho que isso e brincar a vida das pessoas! Sendo que já estávamos esperando a dias por esse retorno! Todos os dias recebo mensagens como essa para avaliação e eu até evito responder tamanha insatisfação!! Acho que antes de querer avaliação deveriam fazer o melhor pelos os usuários e colaboradores!! "
QUEIXA,ADMINISTRATIVO,QUALIDADE,Demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Meu pai tem 85 anos,achei muita demora entre chegar com ele na Ambulância,ser avaliado pelo médico,demora para ser  medicado e demora para conseguir um leito descente para ele."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"O hospital foi tudo bem fala sobre pós a operação que não comunica nada sobre retorno para a revisão e faz as pessoas de palhaço que pode ser feita ter mais dignidade com os pacientes.
Eles não deram se que uma data de retorno certa para a minha revisão só me mandaram volta para o médico que estava acompanhado a minha cirurgia e mais foi a demora para marcar para ele que não acha vaga isso é uma vergonha e depois tem que aí marcar para fazer a retirada novamente não explica nem o local quem já se viu isso"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Pago caríssimo esse plano para minha mãe, para ter um atendimento péssimo. Não estou insatisfeita com equipe, porque eles são funcionários e sim com administração corrupta que só visa lucro."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Muito demorado, minha pressão muito ainda, eles ainda tava vendo se ia me deixa no hospital"
QUEIXA,MAQUEIRO,TEMPO DE ESPERA,"Falta de informações, disseram que podia ir qualquer horário, sendo que o procedimento só ia ser realizado depois das 13h e meu filho ficou na recepção, em uma maca, esperando um maqueiro."
ELOGIO,ADMINISTRATIVO,QUALIDADE,"Minha mãe está sento muuuuuuito bem tratada. 
Estamos todos muito SATISFEITOS."
ELOGIO,RECEPÇAO,QUALIDADE,"Foi tudo ótimo, atendimento e profissionaais de excelência."
QUEIXA,PORTEIRO,ACOLHIMENTO,Porteiro mal educado
QUEIXA,ADMINISTRATIVO,QUALIDADE,Simplesmente minha cirurgia não foi realizada no dua marcado
QUEIXA,ADMINISTRATIVO,QUALIDADE,Falta de informação
QUEIXA,RECEPÇAO,QUALIDADE,"O pessoal da portaria parece que chupou limão ,sem carisma sem atuação."
QUEIXA,MAQUEIRO,ACOLHIMENTO,"Cheguei no hospital às 7horas da manhã, a minha cirurgia só foi realizada às 18horas e depois que finalizei não tive nenhuma alimentação e nem acomodação, foi aguardado um tempo na maca mesmo e deram alta, nem equipe de maqueiro teve para a saída, meu acompanhante que me levou"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Foi uma transferência a havia sido passado o caso pra médica de plantão e msm assim ela me deixou esperando por horas pra fazer a internação
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Muita demora,"
QUEIXA,TOTEM,FALHA NO APARELHO,"O totem não funciona, a recepção demora."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"*ASSIM , EU , ILUSTRE SR. JÓ , DEV0 RELATAR 0 : SEGUINTE , MELH0RIAS N0S SEGUIMENT0S RELATIV0S À PR0NTUÁRI0 , DESCRIÇÃ0 , E PRINCIPALMENTE (CIRURGIA ELETIVA) totem , porteiro , recepção , relativamente médio...*"
QUEIXA,RECEPÇAO,ACOLHIMENTO,Não havia ninguém pra recepcionar gerando duvidas do que eu precisava fazer
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Marcaram para as 7:00 da  manha ,   nem recepção tinha chegado atenderam o paciente por volta da 12:00"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Demorou pediram para chegar as 12h e subir para o quarto as 16h
QUEIXA,ADMINISTRATIVO,QUALIDADE,Meu filho fez a cirurgia e infelizmente foi esquecido uma gases nele
