elogio_ou_queixa.4,grupo.4,motivo.4,p5,comentario_p5
QUEIXA,HOTELARIA,LIMPEZA,3.0,Simplesmente a limpeza necessita de mais acompanhamento pois no período em que eu estive internado as limpeza eram na vdd feita uma maquiagem o banheiro sempre molhado e a limpeza do chão só era feita supercialmente por conta da cobrança da liderança da equipe da limpeza
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Enxoval e alimentação não tem muito o que relatar. 
Mas a questão da limpeza pode melhorar , principalmente nos banheiros , o primeiro quarto que fiquei assim que subi pra internação estava muito sujo, banheiro estava com fedor de esgoto, o quarto que fiquei depois que desci da cesariana tava um pouco melhor, porém o hospital poderia melhorar a questão dos banheiro ao invés de colocar uma cortina de plástico , investir em algo que não molhasse o banheiro todo ( um vidro talvez)."
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,3.0,"Eu me internei no dia 31 às 4 da manhã e tive alta no dia 2 
O hospital não libera uma toalha para meu acompanhante e nenhuma refeição achei bem ruim! 
Eu não tive refeição nenhuma então nao posso falar sobre"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Comida muito fraca fria
QUEIXA,HOTELARIA,ENXOVAL,3.0,Não fazem o serviço de troca de enxoval
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Serviço de limpeza, e pedimos pois todas as profissionais de limpeza passa no quarto pedi para colocarmos a digital no aparelho e saem do quarto sem realizar a limpeza . Precisei solicitar a limpeza uma vez . 

Quase todas fazem isso, pega a digital do paciente e sai do quarto , só olha a situação do banheiro arruma por cima e vai embora ."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"A comida estretamente ruim
A limpeza ótima alimentação horrivel"
QUEIXA,HOTELARIA,ENXOVAL,1.0,"Equipe pequena, não tinha material suficiente pra todos. Tomei banho e me enxuguei sem toalhas"
QUEIXA,HOTELARIA,LIMPEZA,1.0,"A equipe de limpeza extremamente barulhenta, inclusive reclamei. Uma lavadora de piso sendo utilizada na madrugada e a equipe  gargalhando sobre futebol."
QUEIXA,HOTELARIA,QUALIDADE,3.0,"Acomodação da enfermaria muito estreita, sem frigobar, televisão etc.."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Cheguei o banheiro estava com vômito no chão, so.foram limpar no outro dia pela manha , solicitei um travesseiro e nunca fui atendida, falavam que ja iam pegar e isso persistiu por todos os longos dias de internação"
QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,O espaço  da enfermaria é muito limitado vcs deveriam  investir  nessa  parte
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"* Comida ruim, mesmo sendo de hospital tem como ser saudável e gostosa.
* Quarto muito barulhento, com o som de uma máquina que passa a noite inteira acordando os pacientes. Ja fiquei internada em vários quartos e todos o mesmo problema. 
* Sofá mega desconfortável para o acompanhante se acomodar. 
* ?banheiro precisa de um chuveirinho (ducha) na parte do banho (box) para o acompanhante poder ajudar no banho. 
* ?chuveiro aquecido, tendo em vista que o quarto é bem frio. É muito desconfortável banho gelado."
QUEIXA,HOTELARIA,ENXOVAL,2.0,Passei 5 dias no apartamento e não foi trocado os lençóis 1 dia
QUEIXA,MANUTENÇÃO,AR COND,1.0,"Tem mais de um mês a sala de medicação sem ar condicionado aonde a chave das bactérias e doença se manifestarem é muito rápido 
Ondem várias pessoas com problema de saúde diferente 
Ao de tenho doenças crônicas e imunidade baixa"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"A equipe de alimentação e limpeza não eram silenciosos, abria a porta do quarto de qualquer maneira"
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Deixando a desejar, precisa melhorar, começando pela troca da responsável pela limpeza."
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Comida ruim
QUEIXA,HOTELARIA,ENXOVAL,3.0,Estrutura hospitalar falta de lençóis para emergencia
QUEIXA,HOTELARIA,QUALIDADE,1.0,"Enxoval péssimo, roupas amassadas, alimentação sem sabor nenhum
Hotelaria, péssima, lençol,  toalhas, roupão, tudo amassado e fora que demora muito quando solicitamos alguma coisa pelo WhatsApp da hotelaria"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Enxoval ok 
Limpeza do leito e retirada de lixo insatisfatorio"
QUEIXA,HOTELARIA,ENXOVAL,,
QUEIXA,HOTELARIA,QUALIDADE,1.0,"Nós chegamos as 3h da manhã no quarto e ninguém foi nós recepcionar.


Eu precisava de gelo, devido o parto e ninguém conseguia trazer meu marido foi algumas vezes pedir para enfermeiras e elas disseram que iria demorar 1h.

O gelo so chegou pela manhã.

Nós precisavamos de cobertas e travesseiros pedimos e so recebemos na troca de equipe, na parte da tarde.

Eu dormi coma coberta do quarto em que tive a minha nenem e o meu marido dormiu sem travesseiro e sem coberta"
QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,Maca com defeito porta do quarto com defeito
QUEIXA,HOTELARIA,LIMPEZA,3.0,Os banheiros são os mais lamentáveis
QUEIXA,MANUTENÇÃO,MOBILIA,3.0,"Poltrona rasgada desgastada, banheiro entupido, a porta emperada.."
ELOGIO/QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,LIMPEZA,3.0,Banheiro sujos
QUEIXA,HOTELARIA,TEMPO DE ESPERA,2.0,A equipe era demorada para atender quando precisamos
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,"A limpeza, alimentação e enxoval estavam ok. Mas a estrutura? Banheiro sem um gancho de pendurar toalha, quarto sem uma cortina para separar os leitos. Total falta de privacidade."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"A limpeza era feita superficial, muitas vezes pegavam a digital e não apareciam. 

O enxoval tinha que pedir pra trocar o forro de cama, eu com sangramento no pós parto, no quarto, os itens de banho higiene (toalha, pasta, sabonete) só entregaram no primeiro dia, os demais eu tinha que ficar pedindo. 

Nota 5 para alimentação."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"no 5° andar o atendimento, a limpeza são impecáveis principalmente uma das funcionárias, porém no 6 andar no dia da minha alta o quarto nem limpo foi e tenho como provar.
 Relato da minha internação 
Olá
Meu nome é Aline Teixeira dos Santos Pereira e venho por meio deste realizar uma reclamação formal sobre a minha internação e uma fraude cometida pela unidade Notre Dame Rudge ramos ao utilizarem a minha assinatura em um documento.
Segue detalhes do meu caso:
Fui internada em 22/07 com um quadro de Erisipela Bolhosa na unidade R. Aurélia Salazar Jorge, 303 - Rudge Ramos, São Bernardo do Campo - SP, 09613-100, Brasil, onde fiquei internada por 10 dias fazendo uso de antibióticos intravenoso e curativos diários.
No dia dia 30/07 recebi a informação da recepcionista Ana Julia que haviam solicitado ao convenio para que eu segui se com o tratamento em caso via case (home care), assinei o termo autorizando e caso o convenio aprovasse um profissional da saúde iria ate minha casa aplicar os medicamentos. Ao questionar sobre o curativo ela informou que havia o pedido porem esqueceu de incluir na solicitação.
No dia 31/07 o médico Fabio me informou que o convenio havia aprovado a desospitalização domiciliar (DD) e com isso eu teria alta no mesmo dia e assim foi feito, porem quando o enfermeiro veio me entregar a papelada da alta fiquei sabendo que meu curativo seria semanal no ambulatório e não diário como esta sendo feito na internação.
No dia 31/07 não recebi a medicação do hospital, ficando sem tomar as medicações do período da tarde, noite e a dose da manhã do dia 01/08. Depois de ligar varias vezes recebi a medicação no dia 01/08 e comecei a tomar as medicações me casa na dose das 14:00.
Tive alguns problemas no case pois como não vim com acesso ou PICC os técnicos não conseguiram me pulsionar e algumas medicações não foram aplicadas nos horário fazendo inclusive que eu me dirigi se ao pronto socorro no dia 03/08 para tomar a medicação la para não ficar sem os remédios.
Os curativos estavam sendo feitos em casa já que so foi agendado para avaliação e curativo no dia 05/08.
No dia 04/08 fui a UBS fazer o curativo com eles e ao chegar la tanto os enfermeiros quanto o medico pediram para eu me dirigir ao Hospital de urgência já que minha perna estava toda infecionada e eles não poderiam fazer o curativo sem avaliação de um vascular.
Eu havia agendado um consulta Online com uma infectologista para o dia 04/08 após minha ida ao posto e quando e medica viu a foto atual da minha perna/lesão da erisipela ela informou que não estava legal e fez um carta pedindo minha reinternação e troca dos antibióticos.
Voltei ao pronto socorro onde me internaram novamente, por ter acomodação Apartamento fiquei 2 dias na observação do hospital São Bernardo aguardando vaga no hospital do Rudge já que para mim e minha família o hospital em SP era muito longe.

Quando fui transferida para o Rudge Ramos voltei para a mesma Ala onde estava internado na primeira vez, onde tanto os técnicos, enfermeiros e medico já sabiam do meu caso e ali me senti acolhida sendo tratada com mais cautela, inclusive nessa 2a internação fui avaliada por um vascular coisa que não tinha sido feito da outra vez, porem... devido a um vazamento do banheiro do meu quarto para o andar de baixo, fui transferida no dia 09/08 para outro andar ( sai do 5a andar para o 6o andar).
E ai alguns problemas começaram.
Me transferiram para um quarto de enfermaria, por mais que eu ficasse sozinha naquele quarto, ele não era a acomodação que pagamos no meu convenio.
Ao entrar no banheiro ele estava cheio de ?mosquitinho? de banheiro, inclusive dentro do vaso sanitário, quando a funcionaria da limpeza passou eu perguntei se era comum ter aqueles mosquitos já que eu estava com um lesão na perna e não poderia correr o risco de um mosquito daqueles pousarem na minha perna durante o banho, ela avaliou e disse que so tinha 2 mosquitinhos e que a limpeza havia sido feita pelo turno da tarde, mas ela avisou a técnico de enfermagem Maria do Carmo sobre o ocorrido e prontamente a técnico solicitou que ela lavasse o banheiro e inclusive ela identificou que tinha um equipamento como se fosse uma inalador de outro paciente sobre a minha cama, oque fez ter a certeza que aquele quarto não havia sido higienizado adequadamente.
Quando subi para o 6o andar por volta das 20:00 o técnico que subiu comigo já levou pronta a minha medicação das 22:00, mas isso não adiantou muita coisa pois a medicação das 22:00 so me foi colocada para rodar por volta das 00:30, a medicação seria 2 antibióticos e um remédio para dor. Tomei os 3 remedios e adormeci, acordei por volta das 05:00 com a técnico vindo aplicar o antibiótico das 06:00 e retirar o frasco vazio do remédio da dor que ficou comigo durante a noite ja que não retiraram quando acabou a medicação.
Quando foram aplicar a medicação viram que o meu PICC estava com resistência impedindo de correr a medicação e foi necessário vir 2 tecnicas, 1 enfermeiro para tentar desobstruir o picc mas sem sucesso ate que veio um outro técnico e com a seringa de insulina conseguiu liberar o picc e colocaram para correr um dos antibióticos, devido a  esse problema o turno da madrugada so colocou um antibiótico.
Por volta das 07:30 acionei a campainha e avisei o técnico que precisa do outro antibiótico e ele me orientou a tomar café enquanto avisava a técnica responsável por mim para preparar  a medicação (detalhe ele não retirou a medicação vazia), ele saiu e deixou a porta meio aberta. Tomei meu café da manha e logo depois EU vi ele avisando a técnica que eu tinha apertado a campainha para pedir a troca do medicamento e após a isso a técnica gesticulou 3 vezes com os braços i, i, i e não foi no meu quarto, uma outra técnica que estava atrás dela que veio no meu quarto e retirou o frasco vazio.
Aguardei ate as 09:30 e ninguém foi aplicar a medicação, foi quando eu resolvi ir falar com a enfermeira do plantão e pedi para voltar para o andar onde eu estava, justamente por me sentir mais confortável, acolhida e não tinha esse problema de ficar sem medicação e essa falta de empatia pelos técnicos. Ao invés da enfermeira tomar  alguma providencia ela foi falar para a técnica a minha reclamação e a técnica foi no meu quarto tirar satisfação alegando que no horário dela eu não tinha medicação, foi onde eu falei no seu horário não tenho porem tenho a medicação das 06 que não foi aplicada e iniciamos um leve discussão porque eu falei para ele que havia visto ela gesticulando quando foi avisado sobre a medicação e pedi empatia já que so eu sabia o quanto a falta daquela medicação poderia ser prejudicial ao meu tratamento.
Não me recordo o nome da profissional da recepção mas quando ela foi ate meu quarto eu relatei isso e ela alegou que assim que liberasse quanto no 5o andar ela me trocaria e avisou que qualquer problema eu poderia avisar a enfermeira ou a supervisora da enfermagem.
Durante o dia as medicações ocorrem normalmente, porem no horário das 06:00 da manha do 11/08 novamente fiquei sem a medicação, so que dessa vez não tomei nenhum dos antibióticos o ultimo remédio que tomei foi um omeprazol as 04:00 da manha e estava com frasco vazio de um tramal que tomei na noite anterior.
Relatei o problema/falta de medicação para a técnica na manha e ela disse que o turno da noite não deixou remédio pronto ou avisou que não tinha aplicado, sendo assim mais um vez fiquei sem a medicação.
Relatei o problema para a Estomo que fez meu curativo e ela disse que iria avisar a coordenação nesse problema.
Logo em seguida o medico me avisou que eu estava de alta para seguir com a medicação em casa e que eu precisa sair ate as 15:30, achei estranho pois da outra vez eu tinha assinado o termo, mal sabia eu oque estava por vir... porque não bastava a reinternação, a troca de quarto, a falta de limpeza e medicamentos fui informada que usaram minha assinatura em um documento.
Pois é isso mesmo que vocês leram, usaram a minha assinatura em um documento.

A recepcionista Ana Julia veio me entregar o termo no case e ela usou a seguinte frase: Como a senhora já havia assinado da outra vez o termo,  PEGAMOS A SUA ASSINATURA  e incluímos nesse novo termo alterando apenas o nome da medicação.
Como assim pegaram a minha assinatura e colocam em outro termo? Eu autorizei fazerem isso? Eu não tenho o direito de decidir se quero ou não seguir com o case? Detalhe o termo foi me entregue no dia 11/08 porem estava com data do dia 08/08 e assinado e carimbado por um medico de cabeça e pescoço, oque não tem nada a ver com o meu problema já que minha Erisipela é na perna.
Achei um absurdo, um absurdo.
Fiz a reclamação para a assistente social e ate me emocionei relatado tudo isso e ela acionou a coordenadora para que eu relatasse também. 
Nesse intervalo a enfermeira de plantão deu baixa na minha internação e logo depois veio me ?expulsar? do quarto falando que eu precisa esperar la embaixo pois estavam cobrando a liberação do leito.
Logo em seguida o funcionário da limpeza veio para higienizar o quarto, como eu tinha duas camas ela so colocou o lençol e a faixa de leito higienizado sem nem passar nada na cama, não tiveram nem a capacidade de esperar eu sair para mandar limpar o quarto, limpar não ne porque nesse dia 11/08 essa funcionaria so retirou o lixo, não lavou, não passou pano, tanto que o sangue que vazou no meu picc estava seco no chão.

Contei para a Susana tudo oque tinha acontecido e ela ficou de analisar e solicitou a formalização deste email.

Como me senti lesada pelo uso na minha assinatura, abri um Boletim de Ocorrência, porque quem me garante que não vão usar minha assinatura para outras coisas.

Estou a disposição para maiores esclarecimentos e espero que o hospital tome as devidas providencias para que outros pacientes não passem pelo que  passei."
QUEIXA,HOTELARIA,LIMPEZA,3.0,Alimentação pode melhorar assim como a limpeza
QUEIXA,MANUTENÇÃO,MOBILIA,5.0,O quarto pos parto é mto apertado a cadeira do acompanhante péssimo. Entre outros.
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"somente a limpeza. 
alimentação chega fria no leito"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpeza dos banheiros precisa melhorar
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"Em questão da comida,horário do jantar muito cedo,e em pouca quantidade..na UTI percebi que a comida era bem menos"
QUEIXA,HOTELARIA,ENXOVAL,3.0,No Repouso no qual passamos 2 dias faltou toalha pra banho
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"A limpeza eu achei ótima, a alimentação deveria melhorar mais a qualidade, e deveria da alimentação para o acompanhante."
QUEIXA,HOTELARIA,QUALIDADE,3.0,"Limpeza ##2705## 
Enxoval ##2705## 
Estrutura hospitalar: deixa a desejar em espaço dentro da enfermaria, privacidade para os amados quando estão trocando de fralda ou roupa e a porta fica abrindo e fechando com constância, além dos pacientes internados que levam 2, 3 ou mais acompanhantes e fica uma baderna dentro da enfermaria. 
Alimentação: tudo sempre igual, não dá nem vontade de comer, sugiro variação maior do cardápio semanal."
QUEIXA,HOTELARIA,TEMPO DE ESPERA,3.0,Demorado
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Limpeza terrível 
Alimentação deve variar mais o cardápio 
Enxoval atendia as espectativas 
Estrutura física atende as espectativas"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Por dois dias não tinha toalhas, tive que me enxugar com o roupão"
QUEIXA,MANUTENÇÃO,ESTRUTURA,2.0,Colocaram em um quarto onde o chuveiro não funcionava corretamente
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpa o normal
QUEIXA,HOTELARIA,LIMPEZA,1.0,Para um hospital o banheiro é péssimo. Cheio de lodo em rejuntes e na cortina plástica. A mesma funcionária da limpeza levava as garrafas de água para reposição no carrinho da limpeza
QUEIXA,HOTELARIA,QUALIDADE,1.0,"Funcionárias da hotelaria grossas, estúpidas"
QUEIXA,HOTELARIA,QUALIDADE,3.0,Teve momento de eu mesma ter que trocar o lençóis e camisola da minha mãe pq não vieram ao quarto
QUEIXA,HOTELARIA,LIMPEZA,2.0,"As moças da limpeza faziam muito barulho, e algumas limpava o chão com um rodo apenas."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Péssimo.  Limpeza do banheiro era insuficiência, o banheiro cheirava mal. Dentro da privada precisa de um produto forte pra tirar aquela marca escura, que me dava nojo. A limpeza do quarto precária.  Muito longe,mas muito longe do ideal."
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,Parte de alimentação muito fraca
QUEIXA,HOTELARIA,ENXOVAL,3.0,Eu q tive q trocar os lençóis
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Não tinha cobertores suficientes esta em falta, um dia bem frio nos deram 2 lençóis, cobertas que outros pacientes estavam tbm bem velhinhos"
QUEIXA,HOTELARIA,ENXOVAL,1.0,"espaço fisico nao comporta o numero de pessoas atendidas, fiquei deitada em uma maca espremida ao lado de outras pessoas, nao tinha cobertor e o travesseiro parecia um pedaço de pano. apenas 2 banheiros disponiveis, sempre sujo ou ocupado pq so tinha 1, era para paciente e pessoa coletar exame."
QUEIXA,MANUTENÇÃO,MOBILIA,3.0,"O quarto tem saboneteiras que não funcionam, o banheiro alaga qdo se toma banho, poltronas que não funcionam,  estão quebradas, frigobar despencando, etc..."
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Não tive enxoval do hospital 
Alimentação média"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"A limpeza foi feita de forma muito superficial, durante a internação alguns objetos ( algodão, embalagem ficaram dias no chão mesmo ele sendo varrido) tive um caso de vômito no banheiro, jogaram uma água , mas ainda sim o cheiro era insuportável!"
QUEIXA,MANUTENÇÃO,MOBILIA,2.0,"O hospital precisa trocar 
Os móveis.
Precisa ser trocados para dar mais comodidade ao cliente.
O alimento falta um ou
Pouco mais de amor 
Muito mal feito"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Houve um dos dias em que a comida foi mal feita, e ate  me deu dor de barriga"
QUEIXA,NUTRIÇÃO,QUALIDADE,1.0,"A alimentação é horrível 
Minha roupa de cama ficou suja de sangue por hora - nós, mais uma vez, tivemos que solicitar a troca 
O hospital parece um labirinto, super desorganizado e sem avisos"
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,3.0,"1 - Não tenho do que reclamar da Hotelaria. O atendimento foi perfeito em todos os momentos desde a emergência até o momento da alta.

2 - Nutrição- na emergência enquanto eu estava de jejum aguardando procedimento cirúrgico foi entregue dieta para mim.
No momento em que eu estava no posto estaqueceram de fornecer as dietas do meu acompanhante (estas só foram fornecidas, pois a assistente social da unidade interviu junto ao seto de nutrição). Também pontuo que não houve consulta a mim das refeições que tenho preferência só me foi ofertado o que tinha no carro."
QUEIXA,HOTELARIA,LIMPEZA,3.0,Os banheiros do quarto coletivo estavam sujos
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"A limpeza é excelente, já a comida é péssima"
QUEIXA,HOTELARIA,ENXOVAL,3.0,A roupa de cama não era trocada sempre. Fiquei diversos dias sem troca. O serviço de enfermagem quando solicitado demora muito para atender e aí atende é com muito mal humor.
QUEIXA,HOTELARIA,LIMPEZA,3.0,Limpeza banheiros
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"As vezes não deixava as coisas organizadas e da alimentação poderia melhorar o cardápio 
Colocar pra os pacientes um frutos do mar , um purê altera a sopa com outra coisa"
QUEIXA,NUTRIÇÃO,QUALIDADE,2.0,"A alimentação muito ruim, comida sem gosto, parecendo que foi feita de qualquer jeito."
QUEIXA,MANUTENÇÃO,AR COND,3.0,"Iniciaram um protocolo errado, fiquei na UTI , em um quarto horrível que nem o ar condicionado funcionava, até hoje estou com a pele toda manchada de alergia que deu em decorrência de tanto calor. 
Limpeza trabalha, alimentação Horrível"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Limpeza de madrugada, incomodando os pacientes. O uso de água sanitária em excesso, causando irritação respiratória."
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Apenas a limpeza que poderiam melhorar, os demais foram bons"
QUEIXA,MANUTENÇÃO,MOBILIA,,
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,HOTELARIA,QUALIDADE,3.0,Foi médio precisar melhorar mais um pouco
QUEIXA,HOTELARIA,LIMPEZA,3.0,Fará funcionário para fazer limpezas
QUEIXA,MANUTENÇÃO,MOBILIA,1.0,Camas dos quartos quebradas e com indicação de ferrugem o que nao pode acontecer em um ambiente hospitalar
QUEIXA,HOTELARIA,LIMPEZA,3.0,Fui várias vezes no banheiro  e tinha sangue no chão da  outra paciente  que tinha ido    tomar banho lá e não tinha vindo  limpa ainda fora q não tinha  nem tapete no chão pra secar o chão no banheiro  pós banho pra evitar  quedas
QUEIXA,HOTELARIA,ENXOVAL,3.0,"Não me entregaram o kit de lençol, tive que pedir várias vezes até receber um cobertor"
QUEIXA,NUTRIÇÃO,QUALIDADE,1.0,Sobre alimentação pra paciente preciso buscar na residência
QUEIXA,HOTELARIA,LIMPEZA,,
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,2.0,"Não nos trouxeram nenhum alimento, passamos a noite sem comer"
QUEIXA,NUTRIÇÃO,QUALIDADE,1.0,Paciente relata que a comida estava horrível e que a quantidade foi pouca. Destacou também que demoraram para trocar a roupa de cama  e o aparelho do gel estava quebrado.
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,2.0,"Limpeza ok, quanto a alimentação, não levaram pra mim,  algum paciente não estava no local e me deram a comida dele por volta de 13hrs,  achei um absurdo,  a estrutura: a cadeira da minha acompanhante estava quebrada, e fazendo muito barulho, é tanto que ela não pode ajustar direito pra não incomodar a outra paciente que já estava no quarto
No caso, seria referente à minha acompanhante,  que me autorizaram a levar e em um dia muito frio, fomos informadas que não teria coberta pra ela, outra coisa, chegamos às 16 hrs no hospital e só fui internada as 0 hrs ou 1 hora da manhã."
QUEIXA,HOTELARIA,LIMPEZA,1.0,"Demora na limpeza do quarto, limpeza do banheiro, troca de lençóis, liberação de toalhas"
QUEIXA,HOTELARIA,LIMPEZA,3.0,Banheiro mal limpo e demora
QUEIXA,MANUTENÇÃO,MOBILIA,3.0,"Poltrona não esticava, estava estragada"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Limpeza muito superficial, teve um rapaz que foi na sala de indução ainda, só tirou o lixo, não lavou banheiro, não limpou o piso... Limpeza é algo geral. Na enfermaria pos parto, quando chegamos não tinha toalhas nem pra mim nem pro meu acompanhante, tivemos que solicitar e demorou bastante."
QUEIXA,NUTRIÇÃO,TEMPO DE ESPERA,3.0,A hora em atraso da alimentação e a própria alimentação em si
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,Precisa melhorar na estrutura pra melhor conforto do paciente
QUEIXA,HOTELARIA,ENXOVAL,1.0,"Muita demora pra vim trocar os lençóis da cama e o banheiro estava podre quando eu fui usar pela primeira vez, já cheguei no quarto com o banheiro sujo"
QUEIXA,MANUTENÇÃO,AR COND,3.0,"A televisão não estava funcionado, o controle do ar condicionado só tinha 1 para todos os quartos"
QUEIXA,HOTELARIA,LIMPEZA,2.0,Banheiro sujo. Cheio de lodo e limo no banheiro. Janelas repleta de poeira. Torneiras folgadas e com vazamento.
QUEIXA,HOTELARIA,LIMPEZA,2.0,Banheiros muito sujos
ELOGIO/QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Serviços de limpeza nota 10 agora alimentação 0
QUEIXA,MANUTENÇÃO,ESTRUTURA,3.0,Quartos antigos
QUEIXA,HOTELARIA,ENXOVAL,,
QUEIXA,HOTELARIA,ENXOVAL,3.0,Pedimos um edredom que demorou 1 dia pra chegar
QUEIXA,HOTELARIA,QUALIDADE,1.0,Tudo horrível nesse horrível nunca nem público é assim.
QUEIXA,NUTRIÇÃO,QUALIDADE,5.0,Melhorar mais no quesito alimentação.
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,MANUTENÇÃO,FALTA DE AGUA,3.0,Não tem água pra tomar banho
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,Paciente relatou que a comida estava horrível.
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"A alimentação não estava legal depois q voltei da cirugia , a sopa estava sem sal ."
QUEIXA,HOTELARIA,LIMPEZA,2.0,Demora na limpeza da medicação do pronto socorro
QUEIXA,NUTRIÇÃO,QUALIDADE,,
QUEIXA,HOTELARIA,QUALIDADE,3.0,Tudo demorar a gente chama eles ficam só conversando
QUEIXA,HOTELARIA,ENXOVAL,3.0,Muito bom
QUEIXA,HOTELARIA,LIMPEZA,2.0,O banheiro estava horrível
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Quando me levantei sujou todo o quarto e o banheiro de sangue a enfermeira quantos nos solicitamos a limpeza diversas vezes só foram limpar no outro dia na troca de equipe. 
Foram bem negligente a respeito disso, não gostamos!"
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,4.0,"Uma porqueira. No hospital São Bernardo, ele ficou sem alimentação por um dia e meio. Falavam que era exames . Infelizmente não era "
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Limpeza e alimentação boa, enxoval tive que pedir várias vezes para conseguir sabonete e toalha para conseguir tomar banho no dia seguinte a cirurgia"
QUEIXA,HOTELARIA,LIMPEZA,1.0,"A limpeza deixou muito a desejar, principalmente o banheiro, tinha uma barata morta no banheiro do quarto onde eu fiquei e parece que o banheiro nunca viu um cloro, por ser branco aparece o cebo"
QUEIXA,HOTELARIA,LIMPEZA,3.0,"Odores nos banheiros e corredores muito forte , cheiro de enxofre"
QUEIXA,NUTRIÇÃO,QUALIDADE,3.0,"Limpeza e enxoval achei muito bom, e a estrutura também. 
Mas a comida é MUITO RUIM."
QUEIXA,NUTRIÇÃO,QUALIDADE,4.0,"Vamos falar da comida...tentei tomar o café,  horrível...acho que não é café,  talvez folhas  bichos e frio."
QUEIXA,MANUTENÇÃO,MOBILIA,3.0,"Único problema que tive, foi  que a maca é muito antiga e tive muita dificuldade para subir e descer dela por conta da cesaria. Não tinha a regulagem. 
Todos os controles da TV que foram testados não funcionavam. 
Chão do banheiro sem a caída da agua para o ralo, fazendo com que saísse a agua para fora do banheiro"
QUEIXA,NUTRIÇÃO,FALTA DE ALIMENTAÇÃO,3.0,"Quando estive com minha mãe e não tinha alimentação pra acompanhante,um hospital tão grande não pode ajudar o acompanhante com alimentação, já é tão difícil a estada no hospital"
QUEIXA,HOTELARIA,QUALIDADE,3.0,Fica adegeja
QUEIXA,HOTELARIA,ENXOVAL,2.0,Sobre a limpeza foi ótimo mais os enxoval foi muito insatisfeito
QUEIXA,HOTELARIA,LIMPEZA,2.0,"A limpeza não era feita adequadamente, sobre a troca dos lençóis não era feita."
QUEIXA,NUTRIÇÃO,QUALIDADE,1.0,Não trocar meu lençol na alimentação informei que tinha intolerância à lactose e só mandavam alimentos com lactose relatei que nao comia beterraba e mandaram beterraba
ELOGIO,HOTELARIA,LIMPEZA,5.0,Paciente relatou que o pessoal da limpeza está de parabéns!  Ela destaca também que só achou ruim devido a coleta biométrica ser muito frequente atrapalhando o descanso do paciente. 
QUEIXA,MANUTENÇÃO,AR COND,2.0,"O quarto o qual fiquei estava com a estrutura prejudicada, ar condicionado quebrado, paredes com pedaços quebrados"
