elogio_ou_queixa.3,grupo.3,motivo.3,p4,comentario_p4
QUEIXA,MÉDICO ,QUALIDADE,2.0,Alguns médicos fazem descaso.
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Devido ao erro de comunicação que acabou nos prejudicando, dei essa nota, uma médica nós atendeu, depois de feito os exames solicitados o retorno foi muito demorado e questionei a médica do consultório 3, que segundo a recepção me informou, seria ela quem iria nos atender,mas como demorou muito, questionei a demora e ela passou para outra médica nós atender que por sua vez disse que o médico responsável havia solicitado exames que não foram feitos e tivemos que fazer novos exames o que ocasionou em mais demora"
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,CONDUTA,1.0,"Ao chegar no centro cirúrgico, tinha uma médica e uma enfermeira discutindo, na hora da minha cirurgia, ouve tudo que a médica falou, sobre meu corpo estar muito flácido, sobre ouvir a médica pedir compressa, pois estava sangrando muito, ouvi a médica dizer que ficou um buraco parecendo um poço, enfim me senti constrangida, e só tinha mulher na sala de cirurgia."
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Equipe perdida, somente Dra Bruna era atenciosa"
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Demora ao passar no quarto , não tive apoio de equipe completa , quando passava não tirava as dúvidas , para uma internação como sou diabética não deveria ter tido só a visita do urologista e sim de clínico tbm que não foi em nenhuma vez visto que eu tive picos de diabetes e pressão ."
ELOGIO/QUEIXA,MÉDICO ,CONDUTA,,
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"A primeira médica que me atendeu quando eu entrei em trabalho de parto foi negligente, me mandou para casa eu leiga sem entender da parte médica fui, eu tinha que tomar um remédio para a realização do parto e ela não me orientou corretamente, volte para casa 3 horas depois voltei pra o hospital com meu filho já em sofrimento fetal comendo o próprio mecônio."
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,O médico que me avaliou não era especialista para o meu problema.
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Cada dia passa um médico diferente, sem muitas informações e cada médico trata de uma forma diferente"
QUEIXA,MÉDICO ,QUALIDADE,1.0,Trabalho em equipe
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Não fui orientada da forma correta e quase perdi o meu bebê
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Nas visitas, consultas e retornos pareciam sempre muito apressados e não senti que recebi a atenção necessária"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"No 1o dia de internação no leito não houve nenhum atendimento do médico. A médica passou de madrugada, e sem necessidade pediu para realizar uma sonda, sendo que estava urinando normal. Senti o médico que acompanhou um pouco despreparado. Não sabia exatamente qual caminho seguir para o tratamento"
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,Não houve nenhum acolhimento e os médicos só passavam quando chamávamos
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Como foi um procedimento de emergência, não teve o devido cuidado com o paciente, colocaram tão rápido e sem o devido cuidado.
E até hoje Pedro estar passando mal com sangramento pelo traqueostomo e no orifício da traqueostomia também estar sangrando, aonde tem um granuloma."
ELOGIO/QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,"Dos médicos que tiveram contato com minha mãe, apenas o neuro, que não lembro o nome,  conseguiu informar realmente a real situação de minha mãe.
Todos os outros, parecia estar fazendo favor ou , de forma bem educada, davam explicações vagas e quando solicitado detalhes,informava que pediria que um especialista viria esclarecer o perguntado. Em raras as vezes, tal especialista compareceu
Algumas equipes de técnicos deixam muito a desejar. A médica que atendeu minha mãe atendeu em parte as solicitações feitas como também, prometia algumas ações pra melhorar o bem estar de minha mãe que nunca acontecia"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Chega na emergência fica horas esperando para ser atendido, sendo que não tem ninguém na frente. 
Médico conversando e sem da assistência necessária.

Precisei passar por uma cesariana de urgência e fiquei mais de 9h aguardando sem justificativa, sem apoio emocional. Sofri violência obstétrica e não recomendo ninguém ir parir nesse hospital."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Na hora da alta não tive explicação sobre o que fazer depois ex o uso certo dos  remédios e tira  algumas dúvidas
QUEIXA,MÉDICO ,ACOLHIMENTO,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,3.0,"Alguns médicos na parte da enfermaria não sabia alguns procedimentos, demora na aplicação da medicação"
QUEIXA,MÉDICO ,CONDUTA,3.0,"A médica foi grosseira, ficou no celular enquanto eu pedia ajuda no expulsivo, sugeriu o vácuo mesmo ela mesma dizendo que o bebê estava bem próximo de sair e ela não ficou nem 20 minutos tentando. Quando eu disse que queria esperar, saiu chateada, entrou numa cesária e não voltou mais. O enfermeiro Tácio me ajudou e realizou meu parto"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Médico passa apenas 1x na manhã nos quartos e não sabem explicar o quadro do paciente e o ideal tratamento
ELOGIO,MÉDICO ,ACOLHIMENTO,1.0,Fomos super bem atendidos. Não deixaram dúvidas
QUEIXA,MÉDICO ,QUALIDADE,2.0,Só tem  um médico para o hospital  inteiro
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,"Idosa ficou sem visita médica o dia todo, só indo depois das 22h depois de muito questionamento. Foi então a médica coordenadora"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Me deram alta mesmo com dores horríveis sem maior investigação
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,O procedimento não foi realizado com sucesso e o preparo para realizar colonoscopia foi inadequado e o exame vai ter que ser repetido. Vou ter que ser internada de novo
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,acho ter mais cuidados e atencao ao paciente e ser mais rapido ao atendento
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Falta de informação ao paciente
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,2.0,"Falta de comunicação entre as especialidades, trazendo problemas no tratamento da paciente"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,Entrei para fazer cirurgia  de tireoide  e saí com outro problema.  Atingiram minhas vértebras cervicais.  E já estou tomando  providências
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"O momento que eu precisava de auxílio na hora de amamentar fui orientada somente quase na hora de receber Alta, os meus seios racharam muito, ficaram feridos, foram quase vinte dias de sofrimento amamentando com muita dor e sangramento pior que essa dor somente a dor do parto. Para finalizar o teste do pesinho não foi realizado na maternidade."
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Cada dia da internação passava um médico diferente, um não seguia a linha de raciocínio do outro,,deixando muitas vezes a família insegura. Teve apenas uma médica que mostrou profissionalismo.  Uma inclusive, me disse que o exame de sangue realizado no dia anterior estava bom,pedi pra ver,para poder tirar alguma dúvida.  Voltou no quarto e falou que o exame não tinha sido feito e precisam colher sangue novamente.  Ué??!!!! Mas ela me disse que estava bom!!!
Fora a medicação que foi bizarra!!!!! Não tomou um dia sequer seus remédios corretamente.  Chegou a acontecer de vir 5 remédios escritos e darem somente 3,alegando que is outros não tinham na farmácia, mas constava na lista como dados."
QUEIXA,MÉDICO ,QUALIDADE,,
QUEIXA,MÉDICO ,CONDUTA,1.0,"O médico que me deu alta muito atencioso porém não posso falar o mesmo da  pediatra do setor que é de uma grosseria imensa,  nem uma dúvida se pode tirar com ela definitivamente não gostei."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Os médicos nem foram me ver só após 3 dias e pq reclamei
QUEIXA,MÉDICO ,ACOLHIMENTO,4.0,"Nós deram alta com menos de 48 horas, não fizeram exame de icterícia da minha RN, a bilirrubina estava alta e eu tive que voltar no hospital pra internar 2 dias depois pra fototerapia, poderiam ter feito isso antes da nossa alta! 
A lista de reclamação é extensa, estou esperando passar os 3 primeiros meses da minha filha pra entrar com outros órgãos 
Passei muito perrengue."
QUEIXA,MÉDICO ,QUALIDADE,1.0,"cada profissional que passava falava uma coisa, nao se responsabilizavam pelo caso e deixaram para o proximo medico."
QUEIXA,MÉDICO ,EXAMES,3.0,"Minha insatisfação foi que a equipe médica não procurou tratar a causa dá internação, com exames mais intensos. E foram 3 internações."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"A médica (Dra Raquel)  não iria me visitar se nós não houvéssemos reclamado sobre a conduta dela
Solicitou um exame que eu deveria estar em jejum e me liberou para almoçar no mesmo momento 
Chegou no meu quarto falando que eu nem deveria estar internada - eu estava AMARELA, fazendo xixi com dor de coca cola, com muita dor e com os exames super alterados 
Não foi capaz de ler a minha ficha antes de ir ao meu quarto"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Alguns médicos também davam explicações rasas do procedimento.
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Eu passei dois dias na sala amarela e os médicos queriam me mandar pra casa pra tomar Dipirona, sendo que eu não estava aguentando de dor, chegaram a falar que era algo psicológico. Mas honestamente eu não estava conseguindo nem andar direito. Minha mãe teve que abrir um protocolo no SAC pra que eu fosse atendida."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Recebi poucas visitas médicas
QUEIXA,MÉDICO ,QUALIDADE,3.0,Poucos médicos pra muita demanda de pacientes
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,1.0,"Um médico disse por duas visitas que era operar ou correr risco de morrer até dormindo, o outro disse que não era caso cirúrgico. Ficamos ansiosos e sem entender nada!"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Acolhimento zero
QUEIXA,MÉDICO ,CONDUTA,2.0,"O médico n fez minha cirurgia foi negligente
O médico se recusou a fazer minha cirurgia querendo fazer outro procedimento sendo q eu estava com a guia da cirurgia de emergência cheguei no hospital em ambulância
Eu eu cheguei ao hospital Teresa de lizier com a Gui em mãos para fazer uma cirurgia de emergência retirada de pedra no rim chegando lá o médico que me atendeu não fez a cirurgia queria fazer um procedimento que eu já fiz oito vezes e não teve resultado nenhum sendo que o primeiro médico disse que a pedra estaria 16 cm e o do hospital lá do Teresa de lizier disse que estaria em 2 cm então tô insatisfeita e estou tomando minha providência porque eu preciso urgentemente tirar essa pedra do rei porque eu estou passando mal direto."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"A única equipe que que merece meu obrigada é da enfermaria, os médicos da UTI não são humanos
Os médicos insensíveis "
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,No procedimento cirúrgico eu sofri erro médico
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Não seria insatisfação, mas alguns foram melhores e mais atenciosos que outros. E a demora para alguns atendimentos"
QUEIXA,MÉDICO ,CONDUTA,1.0,"A médica do plantão foi a pessoa mais grossa que já vi na minha vida, ela sem dúvidas foi a minha pior experiência no plano. No Sus acredito que teria sido mais bem atendida. Ela sinceramente é uma pessoa infeliz que não deveria estar em um momento delicado como aquele. Cheguei cheia de dúvidas, medo, e ela com uma cara de bosta só me dando mal resposta. Precisam rever sobre ela, não desejo que ninguém passe o que passei com ela."
QUEIXA,MÉDICO ,QUALIDADE,5.0,Indiferentes. Não instruí corretamente
QUEIXA,MÉDICO ,ACOLHIMENTO,4.0,"Pra uma pessoa que nunca entrou em trabalho de parto, a gente não sabe se sair sangue e outros líquidos faz parte de todo processo, uma médica foi me ver fez pouco caso pq eu tava pedindo pra ter uma médica pra me ver , nisso já estava eu com 8 dedos de dilatação e ela foi pq eu tava chamando toda hora"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Estou muito insatisfeito com a equipe médica, tanto pelo acolhimento quanto pela forma como conduziram todo o tratamento da minha mãe. Desde o início da internação, percebi falta de empatia, comunicação e atenção com os familiares. Tivemos que lidar com atrasos injustificáveis, ausência de informações claras e total descaso em momentos de extrema gravidade. Os médicos responsáveis pela cirurgia sequer conversaram conosco antes nem depois do procedimento, o que considero uma falta grave de respeito e humanidade. No dia da cirurgia, permanecemos horas na sala de espera sem qualquer informação, e só soubemos o que havia acontecido no horário da visita. Além disso, nas negativas dos exames solicitados, eu só fiquei sabendo por meio da ouvidoria do hospital, pois os médicos não comunicaram absolutamente nada à família sobre o indeferimento ou sobre as dificuldades de autorização. Senti que não houve acolhimento, transparência nem preparo por parte da equipe médica, o que agravou ainda mais a dor e a angústia da família. Diante de tudo que aconteceu e do desfecho trágico, minha avaliação é de profunda insatisfação, tanto pela falta de comunicação quanto pela conduta fria, negligente e desumana dos profissionais envolvidos."
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,,
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Às 8h da manhã, o médico entrou no quarto de forma arrogante e adiou, mais uma vez, a cirurgia da minha mãe para as 16h. Alertei que ela não aguentaria esperar.
Ele respondeu que não havia quarto nem vaga na UTI, e por isso adiaria, mas que já havia solicitado o estoque de plaquetas e, se necessário, adiantaria o procedimento para o outro dia.
Eu via minha mãe piorando e mostrei a ele o estado dela e os inchaços que estavam surgindo. O médico disse que pediria novos raios-X, mas ninguém retornou para realizar o exame.
Ele afirmou que iria verificar a liberação da UTI e voltaria para falar conosco, porém sumiu e não deu mais retorno.
Durante esse período, minha irmã entrou para ficar no meu lugar e, novamente, ninguém deu retorno a ela.
Minha mãe faleceu às 11h, esperando por essa cirurgia e vítima desse mau atendimento.
Ela não chegou a fazer a cirurgia, e me parece que isso foi proposital, por ser idosa e talvez por não haver custos com o procedimento dela.
Temos este plano de saúde há 40 anos, desde a época em que era Medical, e nunca tivemos problemas de atendimento.
Os médicos do pronto atendimento foram péssimos. O procedimento cirúrgico não era mais realizado pelo médico que nos acompanhava, o que é um absurdo.
O médico que entrou no quarto foi extremamente arrogante e demonstrou desdém pelo caso da minha mãe.
Não teve visita! Tinha que ficar falando para as enfermeiras como minha mae estava e ninguém ia lá ver diante do quadro dela e das comorbidades. Iam passando medições que provavelmente que matou minha mãe! 
O médico que visitou as 8h da manhã do outro dia, foi extremamente arrogante. E nem olhou para minha mãe na cama que já estava falecendo!
Eu mostrei pra ele, disse em tom arrogante que ela ia aguentar sim esperar pela cirurgia que mais uma vez tinha sido adiada!"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Demora em. Procedimentos a paciente ficou vomitando sangue durante três dias  até tomarem a decisão de levarem para UTI e teve dias que não passou o médico geral e dia que não passou da especialidade, uma sugestão o. Mesmo sistema de comparecimento através da leitura dos dedos  que tem com que higieniza os quartos deveriam ter com os médicos ,. Com quem da banho também a mãe ficou dois dias sem banho 
E no final do dia um relatório via Cel como está sendo agora , para termos um retorno da avaliação e orientação dos médico"
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Muita demora pra prescrever o Antibiótico
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,Profissionais novos que demonstraram despreparo
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Do dia 25/08 primeira ?internação?, como ficou na emergência não sei se considero internação!
Médica incompetente que depois de horas e pelo seu julgamento, pois nem considero avaliação, pois ela sequer retirou o micropore q estava colocado p não deixar sair de vez, deu alta para a paciente pois disse q estava tudo normal, e na volta no translado da ambulância p a cama da paciente a msm saiu de vez, e ao comunicar o Case, a paciente uma idosa camada totalmente q mal se meche teve q retornar p a  emergência tendo q ainda aguardar outra ambulância q chegou umas 3 horas depois, um absurdo!"
ELOGIO,MÉDICO ,QUALIDADE,5.0,"Atendimento muito bom ,médica que me atendeu no consultório perfeito humana ,acho q deveria ter mais médicos como ela ,super atenciosa e que pensa realmente no bem está do paciente."
QUEIXA,MÉDICO ,CONDUTA,1.0,"Falta de respeito, falta de empatia, grossos, estúpidos"
QUEIXA,MÉDICO ,CONDUTA,1.0,"Paceinte relatou que o médico sem educação, nao foi gentil. "
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,Demora
QUEIXA,MÉDICO ,NÃO COMPARECEU ,2.0,Fiquei esperando um médico aparecer no quarto o dia todo
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,3.0,"Muita demora pra voltar pra checagem do médico. Eu estava no quarto no processo de indução, eram 2h da manhã do dia 28/07 a médica foi eu estava com 3 cm, colocou outro comprimido de misoprostol e disse que 4h depois voltaria para reavaliar. Porém se sentisse algo podia mandar chama-la antes disso... Deu 6h no dia 28/07 e já era hora dela voltar pra realizar a checagem, eu estava com muitas dores com certeza deveria ter dilatado mais, fiquei esperando, as dores se intensificam e nada. Meu esposo chamou enfermeira ela disse que a médica precisava avaliar e estava em uma ocorrência, esperei mais, deu 7h e nada d médica, ou seja já estava com 1 hora de atraso na checagem (5 horas sem avaliação da médica que deveriam ser 4h e 4h já é muito tempo, imagine 5h) pra uma grávida em processo de indução sentindo fortes dores é muito tempo... Até que a enfermeira veio e me deu suporte pois eu estava passando muito mal de dor, mas deveria ser a médic, ela fez o toque e me levou pro chuveiro para ajudar a amenizar as dores. O médico veio chegar já eram mais de 8h da manhã, já tinha trocado o turno e era outro médico! E eu já estava com quase 5 cm de dilatação, em trabalho de parto ativo já, por isso tantas dores. Achei muito complicado isso, pois se o médico tivesse ido checar na hora correta, antes eu já teria ido pra sala de parto enfim... Foi muito difícil passar por esse momento, com plano de saúde e ter que esperar 6h pra uma checagem do médico."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Não dão atenção só se chama
QUEIXA,MÉDICO ,ACOLHIMENTO,2.0,Falta de humanização para com o próximo. No caso pacientes
QUEIXA,MÉDICO ,QUALIDADE,3.0,"algumas consultas que preciso realmente de medicos capacitados, acabo nao tendo, pois é passado exames e os medicos ignoram todos os sintomas"
QUEIXA,MÉDICO ,QUALIDADE,4.0,Mãe da Paciente relatou que a Pediatra não foi muito boa com a filha dela.
QUEIXA,MÉDICO ,COLETA BIOMETRICA,1.0,"Enfermeiros não nos deixa descansar por parto vindo toda hora na sala pedir para colocar a digital

Uma das enfermeiras chamada Thaís, perguntou para mim e meu marido se tínhamos chuquinha em casa, e pediu para que levássemos a maternidade porque era mais fácil de oferecer pra minha filha do que dar no copinho, com essa negligência minha filha chegou em casa e não quis pegar o meu peito para mamar, pois já havia se acostumado com o fácil da chuquinha, só vim raciocinar que esse ato foi errado quando cheguei em casa pois ainda estava com muita dor de cabeça no hospital e sobre efeito de medicamentos e não percebi que isso era errado"
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Falta de assistência médica. Só foi visto médico uma única vez. Só teve contato com enfermeiros. Sem assistência médica.
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Médica da indução de parto mal humorada e com pouca atenção ao paciente
QUEIXA,MÉDICO ,CONDUTA,,
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,2.0,"Não sabiam o que eu tinha, trataram como uma doença e não era, fizeram exames errados, deram medicamentos errados, mesmo sendo relatado alergia."
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Médicos pessimos, desinteressados, o médico fugiu qdo minha mãe chegou no PS pq era troca de plantão. Os médicos não estavam nem aí."
QUEIXA,MÉDICO ,TEMPO DE ESPERA ,1.0,"Na Uti a Dra Rita deixou a Maria Isabel  sem oxigênio sabendo que a saturação estava baixa , saturando entre 76 a 88% uma vez ate ameaçados de ligar pra policia se nao houvesse alguma reação dela , nao seguindo protocolo, se apresentava uma pessoa que era preconceituosa , outro relato ela teve várias convulsões no quarto ouvindo medico do plantão demorou muito a aparecer , e quando foi ficou olhando as convulsões ate nos trazendo insegurança e desconforto, ela teve mais de 8 convulsões,  sendo levada a UTI novamente,  profissionais sem experiência ate de colocar jma sonda gtt , uma vez a sonda saiu o endermeiro, nao conseguia colocar chamando a medica que tbm estava insegura de colocar correndono risco do orifício fechar , chegou ao ponto da gente ter que chegar a ensinar como colocava , foi frustrante isso"
ELOGIO,MÉDICO ,ACOLHIMENTO,,O médico plantão foi uma gracinha super atencioso e a Dra bruna tbm 
ELOGIO,MÉDICO ,QUALIDADE,4.0,Paciente destacou que os médicos foram atensiosos. 
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Visitas muito rapidas e depois perda total de contato com a equipe medica
ELOGIO/QUEIXA,MÉDICO ,CONDUTA,2.0,"O médico que realizou minha cesária não olhou nem na minha cara, não sei nem o nome dele. A médica auxiliar me cumprimentou e se apresentou, uma fofa. 

Mas altas, achei que os médicos deram explicações rasas e poucas orientações."
ELOGIO,MÉDICO ,QUALIDADE,5.0,"Na verdade opção 5. Recebi toda a atenção e preocupação dos médicos, enfermeiros.  Sempre muito atenciosos e gentis."
QUEIXA,MÉDICO ,QUALIDADE,3.0,Horrível o atendimento
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Tive problema de comunicação com uma médica em especial onde abri reclamação e após a abertura de reclamação, apresentou melhora"
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Infelizmente ele já tinha tido o AVC e não foi realizado um exame . Ele tinha todos os sintomas. Questionei a Dra do plantão. Ela disse que só um eletrocardiograma era suficiente e prescreveu medicação pra enxaqueca e vertigem
O Dr que estava no pso e ps urgência foi muito negligente. Demoravam pra prescrever e aprazar . Infelizmente o Edmilson e muitos outras pessoas sofrem naquele local	"
QUEIXA,MÉDICO ,QUALIDADE,,
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Anestesista aplicou a raquidiana e depois não o vi mais, tive bastante tremedeira e pressão baixa com
Vômito, demorou bastante para a pressão voltar ao normal e tb não o vi na sala de recuperação para acompanhar essa situação"
QUEIXA,MÉDICO ,QUALIDADE,,Bom dia na Primeira internação da minha filha houve erro Médico da Parte de vcs Quase perdi ela graças elas está aqui bem e Saudades prescisou  ela ter emorragia pra vc da uma Atenção Melhor
QUEIXA,MÉDICO ,CONDUTA,3.0,"Apenas uma determinada médica no momento da cesariana, foi mais fria com a situação sobre o imprevisto que ocorreu durante a cesárea, dizendo que já não aconselhava mais filhos. 
Apesar de estar certa, não era o momento oportuno para falar para uma mãe, que havia em segundos estar com seu filho nos braços."
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Depende do médico que está atendendo, questiona o porque da ida até o hospital , dando a sensação  de não querer atender."
QUEIXA,MÉDICO ,QUALIDADE,3.0,"A equipe não é exatamente acolhedora nesse momento tão difícil como o parto. 
A equipe de enfermagem é bem pior."
QUEIXA,MÉDICO ,CONDUTA,2.0,"O cirurgião e a equipe operatória foram excelentes. Porém, a médica que assumiu o plantão e estava encarregada de me dar alta, entrou no quarto e puxou com força meus curativos só para mostrar para as duas Doutorandas que a acompanhavam. Eu perguntava a ela sobre a minha situação e ela, apenas comentava com as duas Doutorandas. Disse que me daria alta em 10 minutos, mas não deu. Tive alta só as 5 horas da tarde."
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Nunca descobriram o q meu marido tinha, desde Junho até a alta dele, só fizeram pesquisas e nada resolveram, tivemos q pagar um médico particular para descobrir que o q meu marido tenhe e:
Uma Pedra grande q fez todo esse estrago nele, enfim os médicos de vcs imaginaram tudo mais não fizeram o exame correto para descobrir.
Enfim pagamos um plano caro e ainda para se salvar a gente tenhe q desembolsar o que não temos, por incompetência."
QUEIXA,MÉDICO ,QUALIDADE,,"Estou tendo muitos problemas com a cirurgia ?
Tenho tipo uns problemas com a cicatrização. A cicatriz tá bastante dura e sinto doer bastante, Fui a emergência e a médica me passou uma ultrassom e viu que tinha um edema dei início a um tratamento com antibióticos mais não vi melhoras"
QUEIXA,MÉDICO ,CAPACIDADE TECNICA,1.0,"Os médicos também mostraram não entender da situação e ficaram buscando por informações secundárias, inclusive fiquei aguardando a visita de um psiquiatra oque não tive, me daram a alta e um encaminhamento para uma consulta com o psiquiatra pós saída do internamento"
ELOGIO/QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"Para alguns profissionais médicos a nota é 1000, excelentes. 
Para outros, infelizmente não deveriam nem estar na medicina. Soberbos, arrogantes, nada humanos, a empatia passa longe. E estão lidando com vidas, com seres humanos. 
Sou da área da saúde."
ELOGIO,MÉDICO ,QUALIDADE,5.0,Paciente relatou que todos os médicos foram maravilhosos em especial dra Marli e dr Roberto  que fizeram o parto. 
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Demora nos feedbacks e atualizações do meu quadro
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Meu marido só pode entrar na sala após a anestesia( o que é contra lei) os médicos não conversaram comigo.  Sai do hospital sem qualquer explicação sobre meus cuidados e da minha filha
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,"Na internação no apartamento a equipe foi completamente despreparada. Cada médico passando uma medicação diferente, outros com dose erradas que eu tive que impedir de dar pro meu filho. Se eu não tivesse solicitado uma avaliação necessária pra ir pra UTI nem sei o que seria do meu filho. A equipe da UTI é  excelente, mas Internação e pronto socorro são péssimas."
ELOGIO,MÉDICO ,ACOLHIMENTO,3.0,A equipe médica da cirurgia é perfeita não tenho nada a reclamar
QUEIXA,MÉDICO ,QUALIDADE,4.0,"O medico me mandou fazer os exames, porem se esqueceu do medicamento, fiquei mais de uma hora esperando com dor"
QUEIXA,MÉDICO ,CONDUTA,3.0,"Profissional mal educado , não conversa com a mãe da criança , sempre pede para o acompanhante sair da sala.
O Dr Lucas Valentim não deixa os pais dar a opinião , sendo que quem conhece a criança é os pais , super ríspido"
QUEIXA,MÉDICO ,QUALIDADE,2.0,"a equipe da UTI merece uma nota 8 ou 9, a equipe dos andares na maioria das vezes merece uma nota 3 ou 4, nos andares o medico mau aparece e quando aparece esta sempre perdido sem saber o que aconteceu , sem ter historico"
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,,
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,"Os médicos pós cirurgia me informaram que após a videolaparotomia que meu caso era cisto roto, porém descobri endometriose intestinal, como profissionais sérios deveriam ser mais claros"
QUEIXA,MÉDICO ,QUALIDADE,1.0,"Vide a primeira resposta, incluindo o questionamento, como todos os médicos alegavam que não sabiam do caso? Na troca do plantão não tem nenhuma passagem? Todo o atendimento tem que ser feito do zero? Que tipo de organização é essa?"
QUEIXA,MÉDICO ,QUALIDADE,2.0,Apenas aguardo melhoras neste plano
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Não tive o primeiro contato pele a pele com o bebê assim que nasceu. Não vi o cordão umbilical sendo cortado, queria meu marido tivesse cortado. Vim ver meu bebê 24h depois"
QUEIXA,MÉDICO ,CONDUTA,1.0,"Cheguei de ambulância, o médico não queria me receber ao chegar, queria que eu fosse fazer todo o procedimento de cadastro na entrada. Os demais profissionais foram ótimos.	
Os médicos não sabem de nada e ainda são super arrogantes, eu fiquei o dia todo lá ocupando um leito à espera de alta, segundo não sabem ler um exame. E são super arrogantes."
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,Alguns médicos não estão disponíveis p falar c a família
ELOGIO,MÉDICO ,QUALIDADE,5.0,Paciente relatou que  A equipe médica que atendeu o Paulo André foi de um profissionalismo exemplar.
QUEIXA,MÉDICO ,QUALIDADE,3.0,São bem mais o menos
QUEIXA,MÉDICO ,FALTA DE INFORMAÇÃO,3.0,Os médicos demoram muito para as visitas e não explicam  corretamente como vai ser o andamento dos procedimentos
QUEIXA,MÉDICO ,QUALIDADE,3.0,Uma médica em especial achei o atendimento pessimo é um médico da uti super incompetência
QUEIXA,MÉDICO ,ACOLHIMENTO,3.0,"A equipe que acolheu no início gostei mais , os exames minha filha que pediu mais gostei sim ."
QUEIXA,MÉDICO ,ACOLHIMENTO,1.0,Paciente relatou que os médicos foram desatenciosos. 
ELOGIO,4ª: área médica,QUALIDADE,4.0,"Paciente relatou que Ocorreu tudo certo,parabeniza o hospital por acolher da melhor forma a sua  filha que é autista e não faltou nada pra ela e o excelente apoio da equipe e da UTI humanizada, parabéns!!!"
QUEIXA,MÉDICO ,QUALIDADE,3.0,"Precisa melhorar, se conta nos dedos médicos bons"
