elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"A única que deixou a desejar foi a demora para internação, para liberação do leito, cheguei na quarta-feira dia 07/05 e fiquei na sala de medicação até o dia 09/05 esperando um quarto, confesso que fiquei muito nervosa chorei muito, porque achei um descaso."
ELOGIO,ADMINISTRATIVO,QUALIDADE,Um dos melhores hospitais que eu já fiquei. Foi maravilhoso!
QUEIXA,ADMINISTRATIVO,QUALIDADE,"A minha filha deu entrada no hospital Salvalus pois havia tido uma crise convulsiva em casa, socorri para esse hospital pq achava que lá ela teria todo amparo e estrutura, infelizmente me enganei, o hospital é totalmente despreocupado, devido a esse despreparo minha filha teve mais crises convulsivas lá dentro do hospital, a medicação eu tive que trazer de fora para que minha filha não piorasse, além de tudo o exame que ela teria que fazer que era um eletroencefalograma de 12 horas o hospital não tinha, tive que brigar, ligar para a polícia e depois de muito desgaste contrataram uma empresa terceirizada para fazer o exame, depois de mais de três dias internada e o pior de tudo foi para entregar o resultado, pois fomos várias vezes no hospital e ninguém sabia aonde estava o resultado, mais uma vez tive que brigar, pois minha filha é autista e precisava desse exame para mostrar para o neurologista."
ELOGIO,RECEPÇAO,QUALIDADE,Recebida com muita atenção
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora para internação !
QUEIXA,TOTEM,FALHA NO APARELHO,O totem não funciona
QUEIXA,ADMINISTRATIVO,QUALIDADE,Médicos
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Logo quando fui ao médico porque estava com dores eu fui até o hospital que inicialmente demorou para chamar no atendimento mesmo estando gestante com 37 semanas e dois dedos de dilatação e sentindo muitas dores, demorei para ser atendida."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Atraso do boleto. Não mandaram o boleto ainda paguei com juros , por erro de voces"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Não havia vaga na UTI, tinha perdido minha bebê e colocaram uma mulher para pariri ao meu lado. Já estou entrando com ação contra o hospital."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Simplesmente fiquei na recepção e não fui recepcionada por nenhum funcionário, depois de quase duas horas que o pessoal da recepção liberam o atendimento na urgência, descaso total, pois pagamos convênio e muito caro por sinal.
Quando o convênio era somente Notre Dame o atendimento era ótimo, depois que a Hapvida passou a ser a sócia majoritária está péssima.
Sem falar que ainda fui submetida a fazer um exame de toque várias vezes sem necessidade (uma das vezes com uma médica totalmente despreparada que me machucou) antes de liberar o ""tal quarto"" que foi uma eternidade, totalizando em 6 horas de espera."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Me enrrolaram pr poder fazer a intercacao, me deixando esperar por 3 dias pra ter um leito"
QUEIXA,RECEPÇAO,ACOLHIMENTO,Péssimo atendimento paciente sem acompanhante como volta para recepção para ter retorno.
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Péssimo atendimento na recepção, cheguei em trabalho de parto ninguém me ajudou, ninguém pegou uma cadeira de rodas, pediram que meu esposo pegasse."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Primeiro meu filho é cadeirante chega aí não tem prioridade ele internou com ferida saindo sangue e pus, era para fazer uma ressonância e foi feito tomografia, não tinha nada a ver com o pedido do médico. Foi feito a ressonância e fizeram de qualquer jeito, faziam em uma semana e na outra queriam refazer falando que era chegar aí seria prioridade demorou quase 50 minutos."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora pra atender
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Demora para realização dos exames de laboratório clínico, no horário noturno."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demora para ser atendido, a falta de vontade das recepcionistas de dar informações"
QUEIXA,RECEPÇAO,ACOLHIMENTO,Ninguém te dá um apoio
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Ela chegou, não consegui pegar a senha de atendimento,  pois ela precisava de cadeiras de rodas, demorou mais de 15 minutos para conseguirem uma cadeira para pessoa com sobrepeso. Precisamos brigar para pegar a senha sem a digital dela e ser atendidas."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Fiz uma cirurgia em 2019 esqueceram um tal de um basket dentro de mim e depois de muitos exames e a mais o menos dois anos descobrir que esse basket estava dentro de mim aí começou a minha tortura vai para médico coloca duplo j tira duplo j coloca duplo j e eu continuo com dores intensas todos os dias e não me dá uma posição para retirar esses negócio de dentro de mim tá complicado Já abri várias reclamações da ANS e não resolve
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Tudo é péssimo nesse hospital, o tempo todo um barraco, eu ainda não entendi como esse hospital ainda está atendendo com tanta briga e confusão. Perderam meus exames."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Minha mãe não fez a cirurgia até hoje! Ficou 11 dias internada com crise de pancreatite e não a operaram. Por fim, ela precisou voltar do zero e quando finalmente estava com o risco para poder marcar a cirurgia, disseram que não teria médico para liberar e que toda equipe havia sido desligada. Resumindo? Minha mãe está até hoje aguardando a liberação do plano para operar. Estou entrando com uma NIP contra vocês e acionarei a justiça. Minha mãe está sentindo fortes dores novamente, a barriga está super dilatada e eu não vou esperar perder ela para agir. Isso é desumano!"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Estou até hoje esperando a liberação de um exame , aliás já até realizei na credenciada"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Estrava sofrendo um AVC e ja estava na cadeira de rodas e a demora foi um pouco demais pra minha condição
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora não faz realmente o que tem que ser feito
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,Não consegui usar o totem e não tinha ninguém pra auxiliar
QUEIXA,RECEPÇAO,QUALIDADE,Me pareu meio desorganizado a recepção as recepcionista todas de cara feia
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Péssimos profissionais, inexperiência, tudo de mais ruim que posso relatar de um plano de saúde que não pago nada barato, péssimas instalações, péssimo atendimento, falta de treinamento, para ser ruim precisam melhorar muito, exame mal realizado, informações passadas pelo médico sem fundamento, relato na alta feito de forma errada, informações faltantes na execução da CPRE, falta de higiene, falta de educação dos funcionários, apartamentos sem limpeza e sem a devida desinfecção para receber um próximo paciente, falta de informação, médicos prescrevendo alta sem medicação, resumindo lamentável. Tenho dó de quem não pode optar em sair."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Fui muito bem atendido, apesar da demora na internaçao."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Fui de ambulância com a transferência de outro hospital e na chegada me colocaram no pronto socorro com outros pacientes e demorando no atendimento
QUEIXA,ADMINISTRATIVO,FALTA DE MATERIAIS,Hoje tinha um exame de Angiografia na unidade santa Cecília e feito todo processo na recepção na hora de fazer o exame me informaram que a máquina não está funcionando
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Sim, quase morri em abril e maio por causa de negligência no pronto atendimento, fiz hemodiálise estou de risco fazem cirurgia atrás de cirurgia e a pedra continua nos meus rins, ninguém me passa para o nefrologista, meus cabelos caíram quase todo, estou abandonada aqui em casa aguardando outra cirurgia. Não aguento mais fazer tantos exames e ninguém resolve meu problema, desculpa você não tem culpa, mas tô em desespero, vão esperar eu morrer para dizer fatalidade."
QUEIXA,TOTEM,FALHA NO APARELHO,Nem sempre funciona principalmente no hospital São Bernardo
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Meu exame não foi realizado por falta de leito marquei o exame com dois meses de antecedência me mandaram para casa falando que avisariam no outro dia para voltar quando estivesse o leito disponível, até a data de hoje não recebi nem uma resposta isso é um desrespeito com os pacientes."
QUEIXA,RECEPÇAO,ACOLHIMENTO,O paciente O chegar fica perdido com os totem e as poucas informações que precisam
ELOGIO,ADMINISTRATIVO,QUALIDADE,Muito boa toda equipe desde portaria até os médicos excelentes.
QUEIXA,RECEPÇAO,QUALIDADE,"Sim, fomos muito mal atendidas desde a entrada no hospital"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"Solicitei também o prontuário dele e até agora não entraram em contato comigo, já vai fazer 3 meses. Vocês não tem respeito com pacientes e nem com familiares dos mesmos, gostaria que o Santa Amália voltasse. Porque essa Hapvida porcaria não faz jus a convênio."
QUEIXA,RECEPÇAO,ACOLHIMENTO,Desinformação na recepção
QUEIXA,TOTEM,FALHA NO APARELHO,"O aparelho digital não estava funcionando devidamente , saiam várias etiquetas."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Paciente diz que mora no Guarujá e precisa fazer um trajeto muito longo para ser atendido, e todo um itinerário de sair mais cedo de casa para conseguir chegar ao hospital para realizar o seu tratamento oncológico."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora no atendimento
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Reclama que precisou ficar sentada em um banco esperando por horas, ficando cerca de 18 horas em jejum."
QUEIXA,RECEPÇAO,QUALIDADE,Atendimento duvidoso! Internação tumultuado.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Tive que fazer uma cirurgia de emergencia do pulmao , nunca fiz cirirgia ou seja quase nao uso o convenio so pago , primeiro fui p o n9ssa senhora do rosario , atendimento pessimo a nao ser da dr.Vitoria o resto so Jesus,fui por varias vezes tomava um sorinho e me mandava vir embora ,ate que agravou o meu quadro , peguei umas roupas em uma sacola um uber e voltei, fiquei das 11 da manha ate as 11 da noite  , o ambulatorio todo sujo lotado nao cabia mas gente ,bom meu filho saiu do servico e foi pra la ate que tomaram uma providencia , me internaram por 3 dias tomando antibiotico ai a medica me deu alta , ainda questionei nao e cinco ou 7 dias de antibiotico ela disse que nao , vim embora e fui piorando febre almentando ja nao andava mais e fora a dor , de baixo de uma chuva chamei um uber ele teve que entrar na minha casa pq nao ficava mais em pe ,voltei p o nossa senhora do rosario ,me colocaram no isolamento e  me trasaferiram para o Sauvalo fiquei sentada em uma cadeira das 8 da noite ate as 3da manha p me colocarem em uma maca eu ruim com febre sem andar e com dor , ai meu nariz comecou a sangra alem do nariz eu vomitava sanguem , ai comecaram falar que estava com tuberculose, fiquei desesperada sozinha e chorando, escutava no corredor que tinha uma tuberculosa isolada , banheiro vazando agua nao dava p eu entrar , tdo sujo de merda , nao dava p usar pedia p limpar foi uma noite tda p tomarem providencia , mas o banheiro continuava vazando , ao resolveram fazer uma cirurgia em mim , fiz a cirurgia no pulmao , me isolaram novamente na uti , bom sai da uti com uma mangueira na minhas costas ate a mangueira tdo bem , fui p um quarto isolada tbm , so que o atendimento pessimo , continuava os comentarios no corredor da tuberculosa , so recebi uma visita pq a moca falou que iria entrar , pois eles falavam que eu estava com tuberculose , sendo que os exames nem tinham saido , eu ja nao tinha mais veia p colocar medicacao , ai chorava , ai comecaram me tratar como um nada , me entra um assistente de enfermagem e diz vc esta de alta , questionei como assim , nao e o medico que tem que vim me dar alta , e medicacao p eu tomar em casa , questionei novamente o que eu tenho pq ate agora nao me falaram , tuberculose nao era , entao o que e ?? Nao me falaram que tinha que fazer curativo nas costas tdos os dias , ou seja nem a chefe da infermeira veio me orientar , veio um aux de enfermagem que sabia menos que eu , nao me avisaram que tinha que marcar com o cir.torax, que me falou fou atendente do sac , pq liguei p marcar consulta com o pneumologista, ela que me informou que tinha que passar no pos cirurgico , que marquei a semana passada e remarcaram p amanha dia 16, espero que nao desmarque pq quero saber o que eu tive , descaso total ,me senti um lixo dentro do hospital dos dois ,O SUS TALVEZ ME TRATARIA MELHOR , caso queira saber o que achei , uma merda de atendimento p quem tem o plano a 33 anos e mau uso ."
ELOGIO,RECEPÇAO,ACOLHIMENTO,O atendimento foi muito bom
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Cheguei as 7:00 da manhã na emergência, ficando de forma desconfortável aguando vaga para internação, acontece não as após as 18:30."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Reclama da transferência, pois não tinha leito, não tinha nada pronto, perderam o prontuário, muita lotação. "
QUEIXA,RECEPÇAO,QUALIDADE,O atendimento foi rápido porém muito bagunçado e muita gente perdida sem saber o que tinha que fazer.
QUEIXA,RECEPÇAO,QUALIDADE,"Filha da paciente relata que a paciente chegou desmaiada, não tinha cadeira de rodas e no totem não teve prioridade."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Pronto socorro para os idosos lotado onde eu tive que esperar, sendo o pronto socorro para não idosos vazio, não tem lógica deixar um dos prontos socorros lotado de idosos esperando e o outro pronto socorro com médicos estando vazio."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Minha mãe ficou mais de 24 horas onde os pacientes são atendidos para tomar medicação, sendo que ela só precisava ir para o quarto aguardar a cirurgia que já tinha sido previamente combinada na semana anterior, neste local onde ela ficou desnecessariamente ela a todo momento estava tendo contato com pessoas com distintas doenças, principalmente respiratórias onde poderia ter adquirido alguma outra doença como H1N1 ou Covid, só de pois disso foi para o quarto onde ficou mais 24 horas até a cirurgia. A Cirurgia ocorreu somente no dia 29/05, ocorreu tudo bem, mas depois muitas informações desencontradas sobre exames, resultados, data da alta, o médico responsável pelo andar dizia uma coisa, o Neurocirurgião outra, ou seja, demonstraram uma falta de comunicação. Além disso o sistema de digital é horrível, várias vezes ao dia, noite e madrugada, simplesmente entram na sala pessoas de vários setores, simplesmente para pegar a digital da minha mãe sem realizar nenhum procedimento, isso é péssimo, pois já tem os momentos de medicação e monitoramento, ou seja, uma pessoa que acabou de fazer uma cirurgia não consegue nem descansar direito.
Pessoas inclusive que trabalham limpando o hospital pegam na mão dos pacientes para colocar a digital no celular sem luvas, aumentando o risco de infecção para os pacientes."
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,A demora de altorisacao pará marca exame
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,A demora. Pegaram minha pasta com exames pré operatórios e não me devolveram na alta
QUEIXA,RECEPÇAO,QUALIDADE,Esse hospital é uma bagunça des de as recepcionista até os médicos não sabem nem o que fazem
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Reclama da demora para atendimento.
QUEIXA,RECEPÇAO,QUALIDADE,No atendimento ao ser internada
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,Demorou para receber a autorização da cirurgia.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora  para a Internação
QUEIXA,RECEPÇAO,QUALIDADE,"Atendimento desumano! Idosos jogados como se estivessem ali sem motivo, entre outras reclamações que são muitas"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Recepcionista com pouca empatia pra realizar  cadastramento  facial , minha mãe  idosa, sem verbalização  nenhuma, com um quadro de  Alzheimer  avançado, pedi pra cadastrar a pulseira, mas infelizmente  não  fui atendida, gerando uma espera desnecessária"
QUEIXA,RECEPÇAO,QUALIDADE,"Eu precisava mesmo  relatar várias falhas em relação a muita coisa que aconteceu, não só na recepção, mas durante toda internação."
QUEIXA,RECEPÇAO,QUALIDADE,Dificuldade na entrada estacionamento mt demorado com funcionários ineficientes.
ELOGIO,RECEPÇAO,QUALIDADE,Durante a chegada correu tudo bem . Pode voltar para nota 4
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Primeiro que ele tinha 86 anos tinha pq morreu...faz 15 dias por que na última internação ele desidratado, desnutrido , com diarreia severa vcs praticamente nos expulsaram do hospital com a pressão dele 19 e glicemia 300 hospital salvalus antes ficou por 18 horas no PS IDOSO  por 18 hs sentado na cadeira de rodas esperando a internação o PS parece uma feira médicos e enfermagem  parecem que estão no bar da esquina em uma festinha particular falando alto dando beijinhos de oi e etc médicos estudantes talvez? Tratando mal pq eu reclamava do tempo de espera....como se estivessem fazendo um favor para a pessoa que paga o convênio.  Uma vergonha. Vcs são uma vergonha! Podem olhar os prontuários dele se e que vcs arquivam. Uma desorganização total!"
QUEIXA,ADMINISTRATIVO,REEMBOLSO,Estou aguardando o estorno do valor pago pelo plano que foi cancelado por motivo de morte
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Muita espera na internação pois ele tem 94 anos sendo que havia sido feita a transferência do hospital barra funda somente isso quanto ao atendimento enfermagem 
Médicos excelentes"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Cheio
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Paciente com 97 anos e levou 1 dia para ser internada, acomodada em enfermaria precária e desencontro das informações internas e encaminhamentos para os exames indicafos"
QUEIXA,RECEPÇAO,QUALIDADE,"Fui 4 vezes até as unidades próxima com meu filho respirando mal, não tive apoio algum e ninguém ajudava, umas pessoas mal informadas que acabam com o psicológico de qualquer pessoa no estado que eu estava, vinheram  nos informar sobre as coisas de forma completamente inadequada, desumano."
QUEIXA,TOTEM,FALHA NO APARELHO,Totem indisponível e não tive maqueiro
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Muita demora para ser atendida se tratando de uma RN
QUEIXA,RECEPÇAO,ACOLHIMENTO,"As recepcionistas não são simpáticas, quanto menos educadas. 
Muito pelo contrário quando a gente faz uma pergunta, parece que estamos pedindo esmola, tamanha a má vontade como somos respondidas. 
Nem um bom dia recebemos"
QUEIXA,RECEPÇAO,QUALIDADE,"Aguardamos 6 horas uma ambulância para transferir ele de uma upa para a unidade onde ficou internado, ninguém me avisou que poderia acompanhar o prontuário dele pelo aplicativo, o que gerou um desconforto por não poder acompanhar os procedimentos durante a internação, tendo que ficar perguntando diariamente sobre e nem todas as enfermeiras tinham a boa vontade de responder"
QUEIXA,RECEPÇAO,QUALIDADE,Muito uso de celular e pouco atenção ao cliente
QUEIXA,RECEPÇAO,QUALIDADE,Equipe sem informação
QUEIXA,RECEPÇAO,QUALIDADE,Muito mal atendido
QUEIXA,RECEPÇAO,VISITAS ,A quantia de entradas no quarto no período da noite rindo e falando muito alto em um setor de recém nascidos.
QUEIXA,RECEPÇAO,QUALIDADE,Pessoas desinformadas
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Estava marcado para um horário, e não tinha ninguém da internação na hora q chegamos, fomos pra recepção do pronto socorro para ser atendido"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Demora de mais
ELOGIO,RECEPÇAO,QUALIDADE,a não  desculpa  foi erado  eu fui muito  bem atendida e são todos  muito  educado
QUEIXA,RECEPÇAO,ACOLHIMENTO,"Grosseria da recepcionista quando perguntei pq não tinha ninguém pra atender na lanchonete no horário de janta do atendente.
Eu estava internada com meu bebê e não tive atendimento na lanchonete e a recepcionista se achou no direito de brigar comigo dizendo que pela lei trabalhista ele tinha direito de janta.

EU NÃO QUESTIONEI EM NENHUM MOMENTO PELA JANTA. PERGUNTEI POR QUÊ NÃO HAVIA OUTRA PESSOA PRA SUBSTITUIR ELE QUE HAVIA SAÍDO PRA JANTA.

HOSPITAL NÃO É LUGAR DE MILITÂNCIA E SIM DE ATENDIMENTO A PESSOAS QUE ESTÃO SOFRENDO COM ENTES QUERIDOS CONVALESCENTES!!!"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Demora para transferência, sendo meu convênio apartamento tive que ficar aguardando vaga na emergência."
QUEIXA,ADMINISTRATIVO,QUALIDADE,Vcs são péssimos em todos os seguimentos
QUEIXA,RECEPÇAO,QUALIDADE,"Eu cheguei na emergência e mal fui atendido pelos médicos, uma bagunça que nunca vi igual , depois de reclamar muito fui atendido e levado para observação"
QUEIXA,RECEPÇAO,ACOLHIMENTO,Funcionários de mal humor e despreocupados
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,A demora da transferência de um hospital para o outro.... O descaso no hospital São Bernardo...
QUEIXA,RECEPÇAO,QUALIDADE,A falta de informação Correta
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,As demora pra ser atendida pelos médicos   .
ELOGIO,RECEPÇAO,QUALIDADE,Ele foi bem atendido
QUEIXA,RECEPÇAO,ACOLHIMENTO,Eu fui no hotal e não sabia mexer no totem e a menina ao lado ficou meio brava
QUEIXA,RECEPÇAO,ACOLHIMENTO,Falta de informação entre os funcionários.
QUEIXA,RECEPÇAO,QUALIDADE,Não  gostei atemdimento meu marido não foi  bem atendida  ficamos bem  chateado  não  gostamos do atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Informo a Vs Senhoria que foi feito uma reclamação do Hospital Hapvida Intermedica Notre Damme Analia Franco no SAC e com o protocolo feito também na Ouvidoria do Convênio o qual não entraram em contato.O fato condiz sobre o tratamento da paciente Cecília Kimie Aoki que ficou internada de 27.04.25 até 06.05.25 é neste período chegou a ficar  3 dias sem banho ou troca da roupa de cama e havia apenas uma tecnica do período da manha que sempre dava banho de chuveiro, fazia a higeinização e cuidava dos curativos é no último dia de internação a tecnica responsável do periodo da manha pela paciente se recusou a trocar os curativos da escaria e pescoço juntamente com rouparia de cama suja de sangue o qual rispidamente respondeu que a Paciente iria tomar banho e faria a troca o que não ocorreu pois a mesma terminou o turna da manha e ocorreu o mesmo com turno da tarde.Segundo os funcionários da saúde do local o efetivo é pouco e revesavam os serviços de higienização entre os turnos e enfatizo que o turno do período da TARDE nunca fez o banho ou troca rouparia de cama.Informo ainda que a Paciente recebeu alta com mal estar e em agonia.E foi descoberto posteriormente que a Paciente Cecília Kimie Aoki ESTAVA com a saturação OSCILANDO. E nenhum profissional do referido Hospital percebeu a Oxigenação em Oscilação e aplicavam MORFINA e DIPIRONA para dor e não foi usado oxigenoterapia nasal,  medicação para dilatação dos bronquios e o uso do monitor multiparametrico.Este fato ocorreu na maioria dos turnos da tarde e plantões noturnos. O qual uma ENFERMEIRA CHEFE DE COR NEGRA e a TECNICA responsável pela referida paciente do plantão noturno que contrariaram o tratamento aplicado a PACIENTE em outros turnos e fui obrigado a pedir a um médico de plantão. E as duas profissionais fizeram pouco caso da paciente que é MÃE COM METASTASE NO TRATAMENTO PALIATIVO. E no final deste plantão a TECNICA não aplicou a medicação final do plantão pelo fato do acesso para medicação ter saído e não fez a higienização  pessoal (troca de frauda) deixando para turno da manhã.Outro sim foi o fato da alta ter sido dar com a paciente em estado de mal estar e a PROFISSIONAL MEDICA RESPONSAVEL disse que poderia ser PSICOLOGICO. Sendo uma alta inadequada com receitas incompatíveis para compra da medicação MORFINA não fornecendo a RECEITA AMARELA  deixando a família em aflito. E foi entrado em contato com o SAC e agendaram uma consulta com a ONCOLOGISTA para dia seguinte.Apos um novo mal subto em consulta com a médica GERIATRA DO CASE THAIS  de São Bernardo do Campo,  examinaram a paciente e deram os primeiros socorros com atendimentos no próprio local com exame de saturação, oxigenação nasal, medicação para respiração e dor, após estando estabilizada foi transferida para o Hospital Intermedica São Bernardo e permaneceu internada."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Demora para atendimento , liberação do quarto"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Processo muito demorado
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Houve espera de mais de 24hrs para transferência da internação
QUEIXA,MAQUEIRO,QUALIDADE,Meu padrinho é idoso 84  cadeirante e nunca tem ninguém disponível para ajudar a  retirar ele do carro
QUEIXA,RECEPÇAO,QUALIDADE,"Explicação sobre local de aguardo, demora para cadastro. E dificuldade com me Toten"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Fiquei aguardando mais de um dia inteiro para liberação de leito e, não recebi informações claras. 
Não tive acesso a apartamento, no qual é contratado em meu convênio, fiquei todos os dias internada no PS do hospital."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,A demora ao atendimento
QUEIXA,RECEPÇAO,QUALIDADE,Chegamos e o porteiro mandou a gente subir para faze o cadastro do totem no 1 andar estava desorientada sem saber onde estava acompanhado meu pequeno quando chegamos no 1 andar perguntei a enfermeira aonde era o totem para fazer o cadastro ela disse q não precisava q o pessoal iria vim até a mim pedir a documentação resumindo a medicação demorou pq eles não fizeram a documentação e eu fiquei esperando sem saber de nada totalmente perdida
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Atendimento antes da cirurgia muito demorado
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Chegada via transferência,
Prometido quarto ao chegar, porém passei a noite na enfermaria"
ELOGIO,RECEPÇAO,ACOLHIMENTO,"Mt bom o atendimento, tds mas atenciosos ,prestativos ,gratidão"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"Familiar relata que a chegada do hospital foi um pouco tumultuado no PS todo estresse e demora para ter os atendimentos necessários, o paciente já estava no hospital, teve demora para mudar de hospital, o motivo pelo qual até hoje não entende é que ele deveria ter sido transferido para UTI segundo orientação do primeiro hospital que estava internado, porém foi para o PS, e a transferência para UTI foi somente de madrugada sendo muito desgaste, que por sinal trata-se de uma pessoal incapaz curatelada por mentais e mais desgastante ainda para o acompanhante que viveu o transtorno todo do PS."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"Paciente relata que a única coisa que está insatisfeita é que a Dra.encaminhou para a CT Clin e não atende o seu plano Notre Dame, e onde vai precisa fazer o tratamento pois está com artrite, artrose,e desgaste nas articulações na cartilagem"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"Oi, Priscila! Tudo bem?
Precisei utilizar o convênio em um momento extremamente delicado, e infelizmente enfrentei muitas dificuldades. Minha bebê nasceu há 30 dias e precisou de UTI. O nosso plano não autoriza internação na Baixada Santista com esse tipo de estrutura, e por isso fomos encaminhados ao Hospital Salvalus, na Mooca.

O processo foi extremamente desgastante. Esperamos 13 horas por uma ambulância para a transferência. Apenas minha esposa e a bebê puderam ir nela, e eu precisei seguir com meu carro, arcando com custos de gasolina, pedágio e quatro dias de estacionamento. Um absurdo, considerando que o plano cobre o transporte de ida, mas não de volta ? mesmo sabendo que somos de Santos.

Durante esses quatro dias, dormi em banco de hospital, pois seria inviável voltar para casa todos os dias devido à distância. O atendimento pediátrico no Salvalus também deixou muito a desejar. A equipe parecia despreparada, e a atenção com os pacientes era mínima. Deram alta para a bebê mesmo ela ainda estando mal. Saímos de lá direto para um hospital público.

Ela ainda precisava realizar um ecocardiograma, mas no Salvalus fiquei dois dias esperando por um médico que nunca apareceu. Ninguém sabia informar nada, nem coordenador, nem chefia de enfermagem. Um total descaso. Só Deus sabe o que passamos.

Tivemos que sair por conta própria à procura de outro lugar para fazer o exame. Esse convênio, infelizmente, não nos atendeu como deveria. Espero sinceramente nunca mais precisar. Só eu sei a dor e o desgaste que vivemos como família."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,Paciente relata que houve muita demora para ir para o quarto mesmo com dores e sem medicação.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"Ele foi transferido do hospital São Lucas por imposição do plano,ele é um paciente transplantado e ficou da hora que chegou,em torno das 11:50 até o dia seguinte,na sala de medicação,no começo sentado, após eu insistir consegui colocar ele numa maca"
QUEIXA,RECEPÇAO,QUALIDADE,todo serviço é pessimo
QUEIXA,ADMINISTRATIVO,QUALIDADE,Óbito da minha filha por pneumonia.
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"Pai do paciente relatou que estava muito lotado, e demorou quase o dia todo."
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,Chegamos a recepção e esperamos 40 minutos sem ninguém para nos dar um auxílio. Após isso aguardamos mais 1 hora para passar na triagem e eu estava com pressão alta
