elogio_ou_queixa,grupo,motivo,comentario_p1
QUEIXA,ADMINISTRATIVO,QUALIDADE,"o paciente foi transferido do pronto atendimento uasa para o hospital santana em mogi das cruzes para realizacao de um exame procedimento cpre endoscopia para desobstruir vias biliares e verificar pancreas, figado e vesicula , no dia 24 07. a entrada no hospital santana aconteceu na madrugada de 25 07. desde entao, passou por ressonancia magnetica e avaliacao de medico cirurgiao geral, que realizou o pedido do cpre em 26 07. em contato com o plano de saude, vi que tal exame procedimento foi autorizado em 28 07, visto que nao foi solicitado urgencia ou emergencia. ate o momento o paciente segue internado sem previsao para realizacao de tal exame. amanha completa 5 dias de internacao, sem previsao para que ocorra. segundo informacoes no boletim medico, o paciente segue estavel. por quanto tempo mais ficara hospitalizado?"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"paciente relatou que demorou muito para ser internada, marcaram pra chegar as 11 da manha, mas so realizou o parto as 20h."
ELOGIO,ADMINISTRATIVO,QUALIDADE,muito bom
QUEIXA,ADMINISTRATIVO,QUALIDADE,"fui internado em uma quinta feira, por volta das 22h, e desde o inicio ja enfrentei muita morosidade e falta de organizacao. na manha de sexta, fui pressionado a pagar pela peca que seria colocada na minha perna. disseram insistentemente que, pagando, seria mais rapido que a aprovacao pelo convenio, o que soou como uma forma de coacao. a internacao so aconteceu de fato depois de muita briga e da interferencia da minha esposa, que precisou acionar o sac e ate meios de comunicacao. isso foi apenas as 18h de sexta feira. mesmo assim, so fui encaminhado para o quarto a meia noite. nesse intervalo, funcionarias da coordenacao informaram que a cirurgia havia sido aprovada. permaneci o dia inteiro em jejum, ate que uma enfermeira apareceu com uma refeicao. questionei se poderia aceitar, hesitei, mas ela insistiu dizendo que nao havia confirmacao do convenio e que a cirurgia nao aconteceria naquele dia. pedi que ligasse no bloco cirurgico para confirmar, e ela voltou dizendo que realmente nao haveria cirurgia. faminto, acabei me alimentando. pouco tempo depois, outra enfermeira, ja de outro turno, entrou no quarto para me preparar para o bloco. expliquei que tinha comido porque me informaram que nao haveria cirurgia, e ela disse que a culpa era da colega e da falta de comunicacao interna. no sabado, um medico apareceu e disse que aguardaram a liberacao para operar, mas que, quando finalmente liberaram, eu ja havia comido. ele mesmo reconheceu que houve uma falha absurda de comunicacao. afirmou ainda que a cirurgia poderia ser feita em ate 7 dias, o que considerei inaceitavel. mais uma vez, precisei acionar meios de reclamacao e ajuda, mas, por ser fim de semana, nao obtive retorno. somente na terca feira fui informado de que a cirurgia seria realizada na quarta, ou seja, quase uma semana apos a minha internacao. a cirurgia estava marcada para as 6h da manha, mas so comecou as 8h, minha esposa ia em busca de respostas, pois havia um comunicado de boletim de 2 em 2 horas em vao. solicitou apoio da equipe de enfermagem do andar e foi negada, somente as 12 dia eu fui para o quarto. para piorar, o medico responsavel nao foi me visitar em nenhum momento apos o procedimento. durante as consultas posteriores, o tratamento ja havia sido grosseiro pouco explicativo, respostas vagas e impacientes, sem a devida atencao ao paciente. no geral, vivi uma experiencia marcada pela desorganizacao, pela falta de comunicacao e por um atendimento frio, desumano e ineficiente."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demora excessiva no atendimento, realizacao de exames e realizacao da cirurgia"
QUEIXA,RECEPÇAO,QUALIDADE,recepcionista nao soube informar se o medico que estava procurando estava no hospital.
QUEIXA,RECEPÇAO,ACOLHIMENTO,a atendente mandou eu ir pro totem
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"desculpa, recepcao e maqueiro foram excelente. tempo de espera pessimo"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a demorar pra fazer a cirurgia
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao gostei do tratamento
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,falta de empatia
QUEIXA,ADMINISTRATIVO,QUALIDADE,alta demanda de pessoas e demora dos medicos fazer atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,esperamos muito
QUEIXA,MAQUEIRO,ACOLHIMENTO,quando chego nao tem maqueiro enem porteiro
QUEIXA,ADMINISTRATIVO,QUALIDADE,passei dois dias sentada em uma poltrona pra esperar a internacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,pesssimo
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"demora, fiquei em jejum por mais de 24h"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"qdo cheguei minha mae estava em codigo e ninguem fez nada, deixaram ela esperando na recepcao por horas"
QUEIXA,RECEPÇAO,ACOLHIMENTO,"as recepcionistas nao foram cordiais, recebemos de tal maneira que atrasasse mais ainda o atendimento do meu filho visto que nao estava conseguindo fazer o autoatendimento pelo totem."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"o motivo foi a transferencia de de um hospital para outro, que autorizaram as 13hs e a transferencia foi feita as 21hs pra uma sra de 92 anos"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"3. nunca tive visita de fonoaudiologo, psicologos e psiquiatras em falta na rede , a maria isabel perdeu total.ente o esofafo , nunca compareceu psicologo e nem psiquiatra pois a mesmo mostrou total desequilibrio psiquiatrico, mesmo liga do em ouvidoria nao tivemos exito, fisioterapeuta compareceu algumas vezes as demais falava que ia ao nosso encontro mais nao estavamos no quarto sendo que nem saiamos, um total descaso, inclusive muita coisa que passou estamos vendo com advogado da familia o qie pode ser feito pir tantos erros"
QUEIXA,ADMINISTRATIVO,QUALIDADE,foi muito demorado e ficou aquela coisa quem vai fazer pq n tinha colocado na agenda da medica estava marcado 7.30 eu foi atendida umas 9 e pouco . e outra o responsavel pelo o suporte ade agendamento do whatsapp . sempre me deixando no vacuo eu tive q ir la pra pode ver se tinha uma resposta.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"exames muito demorados nao tem uma equipe que faz exames no hospital aonde gente estava,ter que ir para outro hospital"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,sem estacionamento e demora para ser atendido
QUEIXA,ADMINISTRATIVO,QUALIDADE,"exames muito demorados nao tem uma equipe que faz exames no hospital aonde gente estava,ter que ir para outro hospital"
QUEIXA,RECEPÇAO,ACOLHIMENTO,quando cheguei no hospital nao tinha cadeira de roda disponivel onde a recepcionista solicitou com uma cara de bosta e nao deu nenhuma atencao .
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a principio uma bagunca pra realizar a cirurgia, nos mandaram pra casa, sem realizar a cirurgia e so marcaram a cirurgia por que ficamos insistindo e ligando para o hospital ate eu conseguir falar com um grupo de cirurgioes que eles que marcaram a cirurugia"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a demora para receber a medicacao foi muita, mesmo nao tendo ninguem na minha frente levaram mais de 1hora para me dar a medicacao. a tomografia estava estragada, eu cheguei no hospital a meia noite e fui encaminhada para a clinica para fazer a tomografia somente as 12h, foram 12h esperando nas cadeiras da recepcao, so foi feito algo a mais quando eu pedi para fazer uma ecografia pra ver se realmente era apendice, pois se nao fosse eu iria embora. mesmo fazendo a tomografia o resultado levou 4 dias, para sair e eu fiz a cirurgia sem o resultado da tomografia, ou seja, esperei 12h em vao, a minha internacao foi proxima as 18h, entao foram mais de 18h nas cadeiras da recepcao pra receber algum tipo de resultado e atendimento. apos fazer a internacao foi rapido, processo da cirurgia foi tranquilo, cr eu fui bem atendida e no quarto tambem."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"esse totem nao funciona bem, ai tentam acordar a mae sendo que ela teve avc e nao fica quase nunca acordada, nao gostaria disso, no quarto entao entra varias pra tirar foto ... porque no fim do dia veio a noticia que nos tiraram atendimento da fono em casa...."
ELOGIO,ADMINISTRATIVO,QUALIDADE,prestacao de servicos de excelencia
QUEIXA,RECEPÇAO,ACOLHIMENTO,"esposa do paciente relatou que ele entrou no hospital as 9 da manha, fez as consultas e o medico destacou que o procedimento era cirurgico. ela relata que a cirurgia foi marcada para o dia seguinte as 8 da manha, entao o paciente ficou internado numa ala e sempre que precisava de uma medicacao, a esposa tinha que ficar pedindo. esposa do paciente ressaltou que depois da troca plantao, houve uma falta de comunicacao entre as enfermermeiras e recepcao, pois ela nao tinha respostas de qual horario seria a cirurgia. ela relata que depois de muito tempo, informaram que a cirurgia seria somente as 15h. destaca tambem que eles pagam o plano para ficar em apartamento e nao enfermearia. ela destacou que depois de muito tempo, conseguiram um apartamento. paciente relatou tambem que foi uma burocracia para ser encaminhado para o centro cirurgico e que acha importante todos os pacintes serem tratados com dignidade e respeito, afinal pagam um plano caro."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"paciente relatou tambem que foi uma burocracia para ser encaminhado para o centro cirurgico e que acha importante todos os pacintes serem tratados com dignidade e respeito, afinal pagam um plano caro."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ninguem sabia me orientar em relacao a alimentacao dele na internacao, pois o jantar da urgencia foi servido antes dele subir e continha gluten"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento. sem apoio nenhum dos funcionarios
QUEIXA,MAQUEIRO,ACOLHIMENTO,"nao tinha maqueiro proprio, quem meu levou foi um socorrista."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,profissionais sem cordialidade
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao fui recepcionada por ninguem
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,MAQUEIRO,ACOLHIMENTO,nao tem maqueiros suficientes para pegar um paciente que chegue debilitado
QUEIXA,RECEPÇAO,ACOLHIMENTO,"deveria ter um uma recepcionista no setor infantil, ou seja, pediatrico, visto que muitos pais, tem que ir ao setor adulto para tirar informacoes ou ajuda."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,atendentes com cara de insatisfacao.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demorou muito de fazer a ultrassom pois nao tinham colocado no sistema
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"as pessoas nao dao suporte so falam pra vc ir no totem, nao se importam se vc precisa de ajuda"
QUEIXA,RECEPÇAO,QUALIDADE,"cheguei a unidade medica e fui diretamente ao totem, nao passei pela recepcao na chegada. depois que passei pelos medicos, passou pelos exames e saiu os resultados fui ate a recepcao pedir o retorno que nao foi solicitado, fiquei horas e horas esperando chemarem pr retorno e nada, tive que bater na porta do medico e perguntar quantas pessoas haviam na frente dela, e entao ele disse que tinha que dar o nome da recepcao pq o nome dela ja estava constando como retorno. algo que eu ja tinha feito. voltei novamente a recepcao e solicitei mais uma vez o retorno e foi quando o rapaz da recepcao veio dizer que ela seria encaminhada para o medico do plantao ou medico chefe algo assim. segundo o recepcionista disse que havia chamado o nome dela na recepcao pessoalmente o que era mentira pq eu fiquei o tempo todo sentada na recepcao por horas sem sair e ninguem chamou o nome dela. depois que eu reclamei pela segunda vez foi que disseram que ela iria pro medico chefe ai foi quando ele mandou eu seguir as faixas e entrar na sala de internacao"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,esta demorando demais para atender
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"pessoas extremamente mal humoradas , nao fica nenhum porteiro la na frente ."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muito lento o atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"bagunca, muito movimento, falta de cadeira de rodas, ja passei por varias coisas la"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao fui muito bem orientada quanto a utilizacao do totem para pegar a senha
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"o atendimento inicial foi rapido. demos entrada no hospital por volta das 21h tivemos que ficar esperando na parte de medicacao com a crianca com o braco fraturado ate as 3h40 da manha, aguardando por um quarto . esse foi o ponto negativo . a cirurgia e o pos foi tudo bem!"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"documentos perdidos, informacoes erradas ,demora no atendimento,demora na medicacao ,puro descaso com o paciente"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"fui transferido contra a minha vontade, estava para ser operado no hospital conveniado e o convenio hapvida notredame alem de me transferir quase que de forma coercitiva, fiquei 40h horas de jejum pois todos os medicos que chegavam pediu para reavaliar com a desculpa de desconhecimento do caso, somente com o acionamento de nossa advogada que comecamos a ter um atendimento decente"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ela chegou com febre muito alta , fez os exames e ela ja estava com infecao no sangue devido a infeccao de urina que passou pro rim chegamos as 13 30 ela foi medicada somente as 01 00 da manha"
ELOGIO,ADMINISTRATIVO,QUALIDADE,bem atendida
QUEIXA,ADMINISTRATIVO,QUALIDADE,demora pra encontrar um profissional
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,ADMINISTRATIVO,QUALIDADE,"o hospital de natal e uma merda, temos que ficar no corredor"
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao tivemos o suporte esperado
QUEIXA,ADMINISTRATIVO,QUALIDADE,meu pai faleceu ae no ilha do leite infelizmente eu tomei abuso de tudo
QUEIXA,MAQUEIRO,ACOLHIMENTO,"durante a semana dei entrada varias vezes no pronto atendimento do derby e os maqueiros ficam vendo vc ali sem conseguir se movimentar e nao ajudam, ninguem auxiliar vc no totem."
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"reforma dentro da internacao com pacientes vendo, falta de leito"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora na triagem e no atendimento
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,sou do interior e vcs nao tem acolhimento nenhum
ELOGIO,ADMINISTRATIVO,QUALIDADE,"nao tive nenhuma insatisfacao, fui atendida da melhor maneira e de forma rapida."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,demora no atendimento. eu so precisava de um quarto com minha filha pra que ela e eu pudessemos descansar e nao houve!
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao tinha ninguem pra auxiliar
QUEIXA,ADMINISTRATIVO,QUALIDADE,"ela nao fez cirurgia, ela estava gravida ficou so um dia internada, falavam toda vez que estava normal o sangramento. fomos para a samel e la ela ficou internada 8 dias aca ou perdendo do bebe estava com 5 messes"
QUEIXA,ADMINISTRATIVO,QUALIDADE,entre o momento que foi identificado a necessidade de internar ate a minha na enfermaria foi um tormento. fiquei recebendo medicacao na sala de procedimentos iniciais como se ja tivesse sido internado. tive que ser mais firme para conseguir ir para a enfermaria. houve uma dificuldade nesta fase.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,ninguem veio nos ajudar
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,muita demora no atendimento. nao tinha leito disponivel.
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,falta de vaga ...ficou sentada dia todo ..uma senhora de 87 anos
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muita demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"as recepcionistas estavam conversando e davam atencao aos pacientes, totem quebrado"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"lotado e ninguem para ajudar, recepcionista estava sozinha, de cara feia"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,o quarto muito pequeno para acomodar 2 pacientes e os acompanhantes
QUEIXA,ADMINISTRATIVO,QUALIDADE,a estrutura do hospital nao e ruim o que e pessimo e muito ruim la deveria estar fechado porque quem esta cuidado da administracao esta sendo encarregado de acaba com sonho projetos e a vida de muitas familias
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,ajuda ao chegar
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"uma pessoa passando mau,na cadeira de rodas de tanta dor ter que colocar o dedo se nao, nao seria atendido foi ridiculo"
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,"nao foi realizado cirurgia alguma o convenio nao autorizou e quando estava internado nao me deram mem o meu remedio de pressao e nem o de diabetes, informaram que iria trazer para eu tomar mas nao trouxe"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,estava com muita dor e demorou o atendimento.
QUEIXA,ADMINISTRATIVO,QUALIDADE,"a paciente tem 92 anos... paciente oncologica intestino e pulmao, precisa de transfusao vai para a terceira e na ultima mesmo com carta do oncologista indicando transfusao qdo chegar em 7,1 de hemoglobina a hapvida nao autoriza... qdo chegou no hospital estava em 6,3... ficou em uma observacao e so foi transfundida quase 24hs depois... fui pedir informacoes ai um joga pro outro. no ultimo domingo na sala de medicacao ficou pouco mais 2 horas para tomar soro pois estava com pressao 8x4."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"dificuldade de encaminhar para o local correto, sendo uma paciente de 92 anos."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"falta de pessoal, superlotacao, triste!"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,deficiencia em dar informacao correta.
QUEIXA,RECEPÇAO,ACOLHIMENTO,recepcionista poderia ser mais educada
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"ao chegar agonizando, nao tinha maqueiro nem guarda meu marido teve que me trazer da calcada ao entrar a recepcionista me vendo agonizando continuou sentanda e mandou meu marido ir no totem eu gritei e la ela continuou. somente depois de eu tentar me mover e cair no cha ela foi pedir ajuda e veio me ajudar totalmente."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"nao fui atendida por nenhum,eles nem ajuda vc"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"informacoes erradas, mandava ir em um lugar e nao era, mandavam pra outro lugar..."
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nem sempre tem alguem para nos orientar
QUEIXA,PORTEIRO,ACOLHIMENTO,nao tinha porteiro para mim ajudar
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,morosidade no atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,poderia ter mais agilidade
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento interno
QUEIXA,RECEPÇAO,QUALIDADE,recepcionista pessima!
QUEIXA,ADMINISTRATIVO,QUALIDADE,"n tive o atendimento devido a qual esperava ,a demanda foi mta e deixou a desejar"
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de mao obras pois falta funcionarios
QUEIXA,ADMINISTRATIVO,QUALIDADE,os atendimentos pos cirurgia fisio to e fisio intra hospital naobfora custeados eu tive que pagar donmeu bolso e nao tive resposta de reembolso
QUEIXA,RECEPÇAO,ACOLHIMENTO,"recepcionista me ignorou como se eu nao tivesse em trabalho de parto, so apontou pro totem e continuou sentada"
QUEIXA,ADMINISTRATIVO,QUALIDADE,demora e informacao cruzada
QUEIXA,ADMINISTRATIVO,QUALIDADE,tava sem sistema
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muita demora
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"erraram o horario da cirurgia, paciente ficou mais de 20 horas em jejum"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"durante a chegada muito grata. durante a internacao, a equipe muito demorada, durante o procedimento foi feito uma fissura no meu utero, fui pra maternidade, pra internar uma demora imensa pq a ficha nao subia, fiquei um bom tempo na cadeira de rodas esperando essa ficha subir. mais enfim, gracas a deus estou bem."
ELOGIO,ADMINISTRATIVO,QUALIDADE,fui bem recepcionada
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta de organizacao
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"precisava de cadeira de rodas e quando solicitado levaram de ma vontade, sempre com conversas paralelas e atencao minima ao doente"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,o atendimento pessimo
QUEIXA,TOTEM,FALHA NO APARELHO,totem nao funcionava
QUEIXA,TOTEM,FALHA NO APARELHO,"totem sem bobinas, recepcionistas da emergencia grossos e rudes"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"atendente do dia muito ingnorante e nao me deu orientacoes sobre como usar ou se quer alguem para me direcionar o uso do totem, fora que o totem nao estava funcionando, orientacao zero por parte da recepcionista"
QUEIXA,ADMINISTRATIVO,QUALIDADE,"gostaria de esclarecer que minha avo nao passou por uma cirurgia, mas sim foi internada para tratar uma infeccao urinaria. durante sua estadia, enfrentamos varias insatisfacoes, incluindo falta de protocolos de seguranca do paciente e desconhecimento das resolucoes do coren cofen por parte da instituicao e dos funcionarios. ausencia de maqueiro na instituicao, o que foi perceptivel durante nossa experiencia. funcionarios que agiam como se estivessem fazendo um favor, demonstrando descaso e desrespeito. infelizmente, pacientes e acompanhantes desinformados ficam vulneraveis a esses problemas. e preocupante que esses aspectos sejam negligenciados em um hospital da rede hapvida."
QUEIXA,ADMINISTRATIVO,QUALIDADE,"vou ate cancelar o plano. os atendentes alem de atender mal, ainda da informacao errada. me mandaram para o luiz de franca para fazer exame do pezinho com minha filha, sendo que la nao faz! ainda esta cheio de crianca doente com bronquite. a medica perguntou o que eu estava fazendo la pois so era emergencia e criancas graves. fiquei dispersada, minha filha nao tinha nada de grave p esta la"
QUEIXA,ADMINISTRATIVO,QUALIDADE,longe
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora no atendimento
QUEIXA,ADMINISTRATIVO,QUALIDADE,"atendimento impessoal, automatico e pouco sensivel"
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a demora para atender....
QUEIXA,ADMINISTRATIVO,QUALIDADE,falta a medicacao ja liberada e nao tem precisamos acionar a justica
QUEIXA,ADMINISTRATIVO,QUALIDADE,so chegar la passei muito tempo para passar na recepcao e depois mim colocaram na ala vermelha junto com um pessoa morta .
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,minha mae con 80 anos caiu e nao fizeram absolutamente nada.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao tive apoio ao usar o totem nao tem porteiro pessoal da reccepcao e bem solicito nao tem maqueiro
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"como o paciente foi transferido da emergencia para o hospital, fiquei horas para saber informacao sobre o paciente."
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,a questao de vaga
QUEIXA,ADMINISTRATIVO,QUALIDADE,"tudo e uma demora , os profissionais sempre mal humorados , sem contar o tanto de mosca no local"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,"no dia disseram que tinha um leito para mim,chegando ao local ja havia outro paciente"
QUEIXA,ADMINISTRATIVO,QUALIDADE,desrespeito com atendimento ao paciente com dor na recepcao. falta de cadeira de rodas quando foi preciso.
ELOGIO,ADMINISTRATIVO,QUALIDADE,bem atendido
QUEIXA,ADMINISTRATIVO,AUTORIZAÇÃO ,dificuldade em autorizar procedimento de emergencia.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"o porteiro que resolveu tudo, nenhum profissional nos recebeu na ambulancia do samu"
QUEIXA,RECEPÇAO,TEMPO DE ESPERA,"na recepcao demorou,"
QUEIXA,ADMINISTRATIVO,QUALIDADE,cheguei com muita falta de ar dor no peito e abdominal nao colocaram como prioridade e demorou para ser atendido
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,"o totem nao estava funcionando e nao havia ninguem para informar de como proceder, se informar com atendentes ou pegar senha em outro local. simplesmente os funcionarios viam os pacientes chegando e ninguem se prontificava a dar informacao sem que fosse questionado."
QUEIXA,ADMINISTRATIVO,QUALIDADE,eu nao queria ficar internada naquele hospital desde quando a hapvida notre dame me forcou e insistiu eu sair do hospital mogi mater em mogi das cruzes que e perto da minha casa. para esse hospital alem de nao conhecer e muito longe da minha residencia. ainda eu que estava internada mesmo gestante. colocaram junto de uma paciente com esquizofrenia e se acontecesse alguma coisa comigo e com meu bebe. devido um surto da outra paciente.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,"a recepcionista muito grossa, nao olhava nem na nossa cara, de cabeca baixa.. parece que estava ali forcada a trabalhar.. ate para solicitar autorizacao de receita fazia a maior cara feia"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,dividir quarto com outra pessoa
QUEIXA,ADMINISTRATIVO,QUALIDADE,porque fui no polvilho numa consulta com minha mae atendente queria que eu soubesse a escada com minha pra atendente de cima me atendesse minha tem 85anos tem 3tres poblema de coracao artrose alzmeir falei pra ela.nunca precisou de subir a escada quando estou com minha mae era bom tambem ter uma ambulancia aqui no polvilho pra quando precisar porque senao tem quer ir no upa pra depois voce vim buscar minha mae pagando 1.600 de convenio
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,pouco acolhimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,"transferencia demorou, depois de duas horas esperando, sentado na recepcao, fomos reclamar e o nome dele nao estava no chamado da ambulancia , fila de espera de novo"
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,nao vi porteiro e nao tinha maqueiro disponivel
QUEIXA,ADMINISTRATIVO,QUALIDADE,lotacao
QUEIXA,ADMINISTRATIVO,QUALIDADE,tudo la e muito ruim pessimo atendimento as coisas so foram melhorar depois q fiz varias reclamacoes de diferentes setores
QUEIXA,TOTEM,FALHA NO APARELHO,no dia os totens nao estavam imprimindo as pulseiras
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muito demorado o atendimento.
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,sem auxilio.paciente e especial e agitado.
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,muito tempo entre a chegada e a internacao
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora para realizar o primeiro atendimento
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demorou um pouco pra ser atendida
QUEIXA,ADMINISTRATIVO,QUALIDADE,"hospital cheio, sem suporte, enfermeiras com ma vontade de trabalhar"
QUEIXA,ADMINISTRATIVO,INDISPONIBILIDADE DE LEITO,demora de liberar um leito
QUEIXA,ADMINISTRATIVO,ACOLHIMENTO,quando chegamos na hapvida para a internacao nao recebemos ajuda
QUEIXA,MAQUEIRO,ACOLHIMENTO,porque nao tinha maqueiro na hora que cheguei e que foi buscar uma cadeira de rodas pra mim levar foi minha filha. e na recepcao nao tinha um bom atendimento. parece que as pessoas nao estao lhe dando com viddas
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,demora
QUEIXA,RECEPÇAO,ACOLHIMENTO,nao tinha nenhum proficional na recepcao do hospital
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,primeiro que ela nao realizou nenhuma cirurgia gracas a deus! ela foi internada para exames e nao foi necessario realizar a cirurgia! um ponto importante e a demora para realizar as internacoes no hospital jardim america! o paciente fica aguardando varias horas e sem um lugar adequado para ficar esperando.
ELOGIO,ADMINISTRATIVO,QUALIDADE,atendimento rapido
QUEIXA,ADMINISTRATIVO,QUALIDADE,funcionarios de ma vontade
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,cheguei 13 00 so fui atendido 2 30 3 00 da manha atendente do segundo atendimento mandei eu vestir um roupao e eu fiquei tremendo de frio por uma hora aguardando sendo que eu tinha ha um mes atras aqui no pneumonia avisei para ela e ela me deu atencao
QUEIXA,ADMINISTRATIVO,TEMPO DE ESPERA,a unica questao e na demora para realizar os exames
QUEIXA,ADMINISTRATIVO,QUALIDADE,nao tinha nei uma cadeira de rodas.
